effective_from,effective_to,screen_year,security_code,security_name,avg_roe_3y,rank
2009-01-01,2020-09-17,2009,0000018926,"CTL Lumen Technologies, Inc.",,
2020-09-18,2023-03-19,2020,0000018926,"LUMN Lumen Technologies, Inc.",,
2009-01-01,2017-03-19,2009,0000020520,"FTR Frontier Communications Parent, Inc.",,
2009-01-01,,2009,0000021076,CLX CLOROX CO /DE/,,
2009-01-01,,2009,0000021344,KO COCA COLA CO,,
2009-01-01,,2009,0000021665,CL COLGATE PALMOLIVE CO,,
2009-01-01,2015-11-30,2009,0000023082,DXC COMPUTER SCIENCES CORP,,
2009-01-01,2026-06-29,2009,0000023217,CAG CONAGRA BRANDS INC.,,
2009-01-01,,2009,0000024545,TAP MOLSON COORS BEVERAGE CO,,
2009-01-01,,2009,0000024741,GLW CORNING INC /NY,,
2009-01-01,,2009,0000026172,CMI CUMMINS INC,,
2009-01-01,,2009,0000027419,TGT TARGET CORP,,
2013-09-11,,2013,0000027904,"DAL DELTA AIR LINES, INC.",,
2012-12-03,,2012,0000029534,DG DOLLAR GENERAL CORP,,
2009-01-01,2012-12-11,2009,0000029669,RRD RR Donnelley & Sons Co,,
2009-01-01,,2009,0000029905,DOV DOVER Corp,,
2009-01-01,2017-08-31,2009,0000029915,DOW DOW CHEMICAL CO /DE/,,
2009-01-01,,2009,0000029989,OMC OMNICOM GROUP INC.,,
2009-01-01,2017-08-31,2009,0000030554,"DD EIDP, Inc.",,
2009-01-01,2021-03-21,2009,0000030625,FLS FLOWSERVE CORP,,
2009-01-01,2012-06-21,2009,0000031277,ETN EATON CORP,,
2009-01-01,,2009,0000031462,ECL ECOLAB INC.,,
2009-01-01,2023-05-15,2009,0000031791,"PKI REVVITY, INC.",,
2023-05-16,,2023,0000031791,"RVTY REVVITY, INC.",,
2009-01-01,,2009,0000032604,EMR EMERSON ELECTRIC CO,,
2009-01-01,,2009,0000033185,EFX EQUIFAX INC,,
2009-01-01,2018-11-12,2009,0000033213,EQT EQT Corp,,
2022-10-03,,2022,0000033213,EQT EQT Corp,,
2009-01-01,2026-06-30,2009,0000034088,XOM EXXON MOBIL CORP,,
2009-01-01,2015-07-06,2009,0000034408,FDO FAMILY DOLLAR STORES INC,,
2009-01-01,2011-06-01,2009,0000037748,"MEE Alpha Appalachia Holdings, Inc.",,
2009-08-19,2025-03-23,2009,0000037785,FMC FMC CORP,,
2009-01-01,,2009,0000037996,F FORD MOTOR CO,,
2009-01-01,2014-06-30,2009,0000038074,"FRX Forest Laboratories, LLC",,
2009-01-01,2017-06-01,2009,0000039899,TGNA TEGNA INC,,
2009-01-01,2022-02-01,2009,0000039911,GPS GAP INC,,
2009-01-01,,2009,0000040533,GD GENERAL DYNAMICS CORP,,
2009-01-01,,2009,0000040545,GE GENERAL ELECTRIC CO,,
2009-01-01,,2009,0000040704,GIS GENERAL MILLS INC,,
2009-01-01,,2009,0000040987,GPC GENUINE PARTS CO,,
2009-01-01,2012-07-26,2009,0000042542,GR GOODRICH CORP,,
2009-01-01,2019-02-26,2009,0000042582,GT GOODYEAR TIRE & RUBBER CO /OH/,,
2009-01-01,,2009,0000045012,HAL HALLIBURTON CO,,
2009-01-01,,2009,0000046080,"HAS HASBRO, INC.",,
2009-01-01,2013-06-06,2009,0000046640,HNZ Kraft Heinz Foods Co,,
2010-03-01,2020-05-21,2010,0000046765,"HP Helmerich & Payne, Inc.",,
2009-01-01,,2009,0000047111,HSY HERSHEY CO,,
2009-01-01,,2009,0000047217,HPQ HP INC,,
2018-06-18,2021-06-03,2018,0000048039,HFC HollyFrontier Corp,,
2009-03-04,,2009,0000048465,HRL HORMEL FOODS CORP /DE/,,
2023-10-18,,2023,0000048898,HUBB HUBBELL INC,,
2009-01-01,,2009,0000049826,ITW ILLINOIS TOOL WORKS INC,,
2009-01-01,2018-09-30,2009,0000050104,ANDV ANDEAVOR LLC,,
2009-01-01,,2009,0000050863,INTC INTEL CORP,,
2009-01-01,,2009,0000051143,IBM INTERNATIONAL BUSINESS MACHINES CORP,,
2009-01-01,,2009,0000051253,IFF INTERNATIONAL FLAVORS & FRAGRANCES INC,,
2009-01-01,,2009,0000051434,IP INTERNATIONAL PAPER CO /NEW/,,
2009-01-01,2025-11-27,2009,0000051644,"IPG INTERPUBLIC GROUP OF COMPANIES, INC.",,
2009-01-01,2019-12-09,2009,0000052988,JEC JACOBS SOLUTIONS INC.,,
2019-12-10,,2019,0000052988,J JACOBS SOLUTIONS INC.,,
2013-05-24,2021-12-13,2013,0000054480,KSU KANSAS CITY SOUTHERN,,
2009-01-01,2025-12-10,2009,0000055067,K KELLANOVA,,
2009-01-01,,2009,0000055785,KMB KIMBERLY CLARK CORP,,
2009-01-01,,2009,0000056873,KR KROGER CO,,
2009-01-01,2021-12-19,2009,0000058492,LEG LEGGETT & PLATT INC,,
2009-01-01,,2009,0000059478,LLY ELI LILLY & Co,,
2009-01-01,,2009,0000060667,LOW LOWES COMPANIES INC,,
2009-01-01,2009-08-31,2009,0000061986,MTW MANITOWOC CO INC,,
2009-01-01,,2009,0000062996,MAS MASCO CORP /DE/,,
2009-01-01,2019-06-06,2009,0000063276,MAT MATTEL INC /DE/,,
2009-01-01,,2009,0000063754,MKC MCCORMICK & CO INC,,
2009-01-01,,2009,0000063908,MCD MCDONALDS CORP,,
2009-01-01,,2009,0000064040,SPGI S&P Global Inc.,,
2009-01-01,2014-07-13,2009,0000064670,MDT MEDTRONIC INC,,
2009-01-01,,2009,0000064803,CVS CVS HEALTH Corp,,
2009-01-01,2011-01-03,2009,0000065011,"MDP Hawkeye Acquisition, Inc.",,
2009-01-01,,2009,0000065984,ETR ENTERGY CORP /DE/,,
2009-01-01,,2009,0000066740,MMM 3M CO,,
2009-01-01,2013-12-08,2009,0000067472,MOLX MOLEX INC,,
2009-01-01,,2009,0000068505,"MSI Motorola Solutions, Inc.",,
2009-01-01,2014-11-04,2009,0000069499,MYL MYLAN INC.,,
2009-01-01,2016-04-17,2009,0000070318,THC TENET HEALTHCARE CORP,,
2009-01-01,2010-12-19,2009,0000071691,NYT NEW YORK TIMES CO,,
2009-01-01,2020-10-11,2009,0000072207,NBL NOBLE ENERGY INC,,
2022-02-15,,2022,0000072331,NDSN NORDSON CORP,,
2009-01-01,2020-06-21,2009,0000072333,JWN NORDSTROM INC,,
2009-03-17,,2009,0000072741,ES EVERSOURCE ENERGY,,
2009-01-01,,2009,0000072903,XEL XCEL ENERGY INC,,
2009-01-01,,2009,0000073309,NUE NUCOR CORP,,
2009-01-01,,2009,0000075362,PCAR PACCAR INC,,
2017-07-26,,2017,0000075677,PKG PACKAGING CORP OF AMERICA,,
2009-01-01,2015-08-30,2009,0000075829,PLL PALL CORP,,
2009-01-01,,2009,0000076334,PH Parker-Hannifin Corp,,
2012-10-01,,2012,0000077360,PNR PENTAIR plc,,
2009-01-01,,2009,0000077476,PEP PEPSICO INC,,
2009-01-01,,2009,0000078003,PFE PFIZER INC,,
2013-02-14,2022-09-18,2013,0000078239,PVH PVH CORP. /DE/,,
2009-01-01,2017-02-28,2009,0000078814,PBI PITNEY BOWES INC /DE/,,
2009-01-01,,2009,0000079879,PPG PPG INDUSTRIES INC,,
2009-01-01,2016-01-31,2009,0000079958,PCP PRECISION CASTPARTS CORP,,
2009-01-01,,2009,0000080424,PG PROCTER & GAMBLE Co,,
2018-10-01,,2018,0000084839,ROL ROLLINS INC,,
2009-01-01,2014-08-18,2009,0000085408,RDC ROWAN COMPANIES PLC,,
2009-01-01,2017-06-18,2009,0000085961,R RYDER SYSTEM INC,,
2009-01-01,2015-01-26,2009,0000086144,SWY SAFEWAY INC,,
2009-01-01,,2009,0000087347,SLB SLB LIMITED/NV,,
2009-01-01,,2009,0000089800,SHW SHERWIN WILLIAMS CO,,
2009-01-01,2015-11-17,2009,0000090185,SIAL SIGMA ALDRICH CORP,,
2017-07-26,,2017,0000091142,AOS SMITH A O CORP,,
2009-01-01,,2009,0000091419,SJM J M SMUCKER Co,,
2009-01-01,,2009,0000091440,SNA Snap-on Inc,,
2009-01-01,,2009,0000092122,SO SOUTHERN CO,,
2009-01-01,,2009,0000092380,LUV SOUTHWEST AIRLINES CO,,
2009-01-01,,2009,0000093410,CVX CHEVRON CORP,,
2009-01-01,,2009,0000093556,"SWK STANLEY BLACK & DECKER, INC.",,
2009-01-01,2012-04-30,2009,0000095521,SVU SUPERVALU INC,,
2009-01-01,,2009,0000096021,SYY SYSCO CORP,,
2019-01-18,2025-03-23,2019,0000096943,TFX TELEFLEX INC,,
2009-01-01,2013-12-22,2009,0000097210,"TER TERADYNE, INC",,
2020-09-21,,2020,0000097210,"TER TERADYNE, INC",,
2009-01-01,,2009,0000097476,TXN TEXAS INSTRUMENTS INC,,
2009-01-01,,2009,0000097745,TMO THERMO FISHER SCIENTIFIC INC.,,
2009-01-01,2021-01-06,2009,0000098246,TIF TIFFANY & CO,,
2009-01-01,,2009,0000100493,"TSN TYSON FOODS, INC.",,
2015-09-03,,2015,0000100517,"UAL United Airlines Holdings, Inc.",,
2009-01-01,,2009,0000100885,UNP UNION PACIFIC CORP,,
2009-01-01,2024-11-25,2009,0000101778,MRO MARATHON OIL CORP,,
2009-01-01,2020-04-02,2009,0000101829,UTX RTX Corp,,
2020-04-03,,2020,0000101829,RTX RTX Corp,,
2009-01-01,2024-03-31,2009,0000103379,VFC V F CORP,,
2009-01-01,,2009,0000104169,WMT Walmart Inc.,,
2009-01-01,2014-09-15,2009,0000104207,WBA WALGREEN CO,,
2009-01-01,2014-09-21,2009,0000104889,GHC Graham Holdings Co,,
2025-09-22,,2025,0000105634,"EME EMCOR Group, Inc.",,
2020-05-22,,2020,0000105770,WST WEST PHARMACEUTICAL SERVICES INC,,
2009-07-01,,2009,0000106040,WDC WESTERN DIGITAL CORP,,
2009-01-01,2024-03-17,2009,0000106640,WHR WHIRLPOOL CORP /DE/,,
2009-01-01,,2009,0000107263,"WMB WILLIAMS COMPANIES, INC.",,
2009-01-01,2019-03-14,2009,0000108772,XRX XEROX CORP,,
2009-01-01,,2009,0000109198,TJX TJX COMPANIES INC /DE/,,
2009-01-01,,2009,0000200406,JNJ JOHNSON & JOHNSON,,
2009-01-01,2019-05-31,2009,0000202058,"HRS L3HARRIS TECHNOLOGIES, INC. /DE/",,
2019-06-01,,2019,0000202058,"LHX L3HARRIS TECHNOLOGIES, INC. /DE/",,
2009-01-01,2017-01-04,2009,0000203077,"STJ ST JUDE MEDICAL, LLC",,
2009-01-01,2021-04-19,2009,0000203527,VAR VARIAN MEDICAL SYSTEMS INC,,
2009-01-01,2011-10-31,2009,0000216228,ITT ITT INC.,,
2009-01-01,,2009,0000217346,TXT TEXTRON INC,,
2009-01-01,,2009,0000277135,"GWW W.W. GRAINGER, INC.",,
2009-01-01,,2009,0000277948,CSX CSX CORP,,
2009-01-01,,2009,0000310158,"MRK Merck & Co., Inc.",,
2009-01-01,,2009,0000310764,SYK STRYKER CORP,,
2009-01-01,,2009,0000313616,DHR DANAHER CORP /DE/,,
2015-12-29,,2015,0000313927,CHD CHURCH & DWIGHT CO INC /DE/,,
2009-01-01,2009-12-22,2009,0000314808,ESV Valaris Ltd,,
2012-07-31,2016-03-29,2012,0000314808,ESV Valaris Ltd,,
2009-01-01,,2009,0000315189,DE DEERE & CO,,
2009-01-01,2024-06-23,2009,0000315213,RHI ROBERT HALF INC.,,
2009-01-01,2018-06-17,2009,0000315852,RRC RANGE RESOURCES CORP,,
2009-01-01,2016-09-22,2009,0000316206,"HOT STARWOOD HOTELS & RESORTS WORLDWIDE, LLC",,
2009-01-01,2011-12-20,2009,0000317771,TLAB TELLABS INC,,
2009-01-01,,2009,0000318154,AMGN AMGEN INC,,
2009-01-01,,2009,0000319201,KLAC KLA CORP,,
2009-01-01,,2009,0000320187,"NKE NIKE, Inc.",,
2009-01-01,,2009,0000320193,AAPL Apple Inc.,,
2009-01-01,2017-08-07,2009,0000350698,"AN AUTONATION, INC.",,
2016-07-01,,2016,0000352541,LNT ALLIANT ENERGY CORP,,
2014-09-22,,2014,0000352915,UHS UNIVERSAL HEALTH SERVICES INC,,
2009-01-01,2014-06-19,2009,0000353944,IGT INTERNATIONAL GAME TECHNOLOGY,,
2009-01-02,2021-05-13,2009,0000354908,"FLIR Teledyne FLIR, LLC",,
2009-01-01,,2009,0000354950,"HD HOME DEPOT, INC.",,
2009-01-01,2018-11-05,2009,0000356028,"CA CA, INC.",,
2009-01-01,2021-08-02,2009,0000701985,"LB Bath & Body Works, Inc.",,
2021-08-03,2024-09-30,2021,0000701985,"BBWI Bath & Body Works, Inc.",,
2009-01-01,,2009,0000702165,NSC NORFOLK SOUTHERN CORP,,
2009-01-01,2014-05-06,2009,0000703360,LSI LSI CORP,,
2012-06-05,,2012,0000707549,LRCX LAM RESEARCH CORP,,
2016-09-23,,2016,0000711404,"COO COOPER COMPANIES, INC.",,
2009-01-01,,2009,0000712515,EA ELECTRONIC ARTS INC.,,
2009-01-01,,2009,0000715957,"D DOMINION ENERGY, INC",,
2009-01-01,2017-07-25,2009,0000717423,MUR MURPHY OIL CORP,,
2015-08-31,2023-10-17,2015,0000718877,"ATVI Activision Blizzard, Inc.",,
2025-03-24,,2025,0000719955,WSM WILLIAMS SONOMA INC,,
2009-01-01,2010-08-26,2009,0000721083,SII SMITH INTERNATIONAL INC,,
2009-01-01,,2009,0000721371,CAH CARDINAL HEALTH INC,,
2009-01-01,2019-09-22,2009,0000721683,TSS TOTAL SYSTEM SERVICES INC,,
2009-01-01,,2009,0000723125,MU MICRON TECHNOLOGY INC,,
2009-01-01,,2009,0000723254,CTAS CINTAS CORP,,
2009-01-01,,2009,0000723531,PAYX PAYCHEX INC,,
2026-04-09,,2026,0000726958,CASY CASEYS GENERAL STORES INC,,
2015-07-01,,2015,0000728535,JBHT HUNT J B TRANSPORT SERVICES INC,,
2019-02-15,,2019,0000731802,ATO ATMOS ENERGY CORP,,
2009-01-01,2011-04-03,2009,0000732485,GENZ GENZYME CORP,,
2009-01-01,,2009,0000732712,VZ VERIZON COMMUNICATIONS INC,,
2009-01-01,,2009,0000732717,T AT&T INC.,,
2018-12-03,2021-08-29,2018,0000743316,MXIM MAXIM INTEGRATED PRODUCTS INC,,
2009-01-01,2022-02-14,2009,0000743988,XLNX XILINX INC,,
2009-12-21,,2009,0000745732,"ROST ROSS STORES, INC.",,
2009-01-01,,2009,0000746515,EXPD EXPEDITORS INTERNATIONAL OF WASHINGTON INC,,
2017-04-05,,2017,0000749251,IT GARTNER INC,,
2009-01-01,,2009,0000753308,NEE NEXTERA ENERGY INC,,
2009-01-02,2019-01-01,2009,0000754737,SCG SCANA CORP,,
2009-01-01,2011-04-27,2009,0000758004,NOVL NOVELL INC,,
2009-12-21,2014-04-01,2009,0000764065,CLF CLEVELAND-CLIFFS INC.,,
2009-01-01,,2009,0000764180,"MO ALTRIA GROUP, INC.",,
2009-01-01,,2009,0000764478,BBY BEST BUY CO INC,,
2009-01-01,,2009,0000764622,PNW PINNACLE WEST CAPITAL CORP,,
2016-05-13,2023-12-17,2016,0000766421,"ALK ALASKA AIR GROUP, INC.",,
2009-01-01,2015-12-27,2009,0000768251,ALTR ALTERA CORP,,
2009-01-01,2013-02-13,2009,0000768835,BIG FORMER BL STORES INC,,
2009-01-01,,2009,0000769397,"ADSK Autodesk, Inc.",,
2009-01-01,,2009,0000773840,HON HONEYWELL INTERNATIONAL INC,,
2009-01-01,2019-08-08,2009,0000773910,APC ANADARKO PETROLEUM CORP,,
2018-11-13,,2018,0000779152,JKHY JACK HENRY & ASSOCIATES INC,,
2009-01-01,,2009,0000783325,"WEC WEC ENERGY GROUP, INC.",,
2009-01-01,,2009,0000788784,PEG PUBLIC SERVICE ENTERPRISE GROUP INC,,
2009-01-01,,2009,0000789019,MSFT MICROSOFT CORP,,
2009-01-01,2014-04-30,2009,0000789073,BEAM Beam Suntory Inc.,,
2017-07-26,,2017,0000789570,MGM MGM Resorts International,,
2009-01-01,2016-09-06,2009,0000790070,EMC EMC CORP,,
2009-01-01,2017-09-12,2009,0000791519,SPLS STAPLES INC,,
2009-01-01,2017-03-12,2009,0000791907,LLTC LINEAR TECHNOLOGY CORP /CA/,,
2009-01-01,2020-06-21,2009,0000793952,"HOG HARLEY-DAVIDSON, INC.",,
2014-11-05,2017-10-12,2014,0000794323,"LVLT Level 3 Parent, LLC",,
2009-01-01,2020-04-05,2009,0000794367,"M Macy's, Inc.",,
2009-01-01,2009-12-20,2009,0000795266,KBH KB HOME,,
2009-01-01,,2009,0000796343,ADBE ADOBE INC.,,
2009-01-01,,2009,0000797468,OXY OCCIDENTAL PETROLEUM CORP /DE/,,
2009-01-01,2023-06-06,2009,0000798354,FISV FISERV INC,,
2023-06-07,2025-11-10,2023,0000798354,FI FISERV INC,,
2025-11-11,,2025,0000798354,FISV FISERV INC,,
2009-01-01,2010-12-19,2009,0000800240,ODP ODP Corp,,
2009-01-01,2017-03-12,2009,0000800459,HAR HARMAN INTERNATIONAL INDUSTRIES INC /DE/,,
2011-02-28,2015-10-07,2011,0000801898,JOY JOY GLOBAL INC,,
2009-09-09,2016-05-22,2009,0000804212,ARG AIRGAS INC,,
2009-01-01,,2009,0000804328,QCOM QUALCOMM INC/DE,,
2010-04-30,2022-06-07,2010,0000804753,CERN CERNER Corp,,
2009-01-01,2017-03-28,2009,0000808362,BHGE Baker Hughes Holdings LLC,,
2009-01-01,,2009,0000811156,CMS CMS ENERGY CORP,,
2009-01-02,2016-12-01,2009,0000812074,"OI O-I Glass, Inc. /DE/",,
2017-09-18,,2017,0000813672,CDNS CADENCE DESIGN SYSTEMS INC,,
2009-01-01,2019-12-04,2009,0000813828,CBS Paramount Global,,
2019-12-05,2022-02-16,2019,0000813828,VIAC Paramount Global,,
2009-01-01,2023-09-17,2009,0000814453,NWL NEWELL BRANDS INC.,,
2023-03-20,,2023,0000814547,FICO FAIR ISAAC CORP,,
2018-05-31,2022-12-21,2018,0000815094,ABMD ABIOMED INC,,
2009-01-01,,2009,0000815097,CCL Carnival Corp Ltd.,,
2009-01-01,,2009,0000815556,FAST FASTENAL CO,,
2009-01-01,2019-11-20,2009,0000816284,CELG CELGENE CORP /DE/,,
2009-01-01,2017-06-18,2009,0000816761,TDC TERADATA CORP /DE/,,
2009-01-01,2024-04-01,2009,0000818479,XRAY DENTSPLY SIRONA Inc.,,
2011-12-19,2013-08-27,2011,0000820096,PRGO PERRIGO CO,,
2009-01-01,,2009,0000820313,APH AMPHENOL CORP /DE/,,
2026-03-23,,2026,0000820318,COHR COHERENT CORP.,,
2009-01-01,,2009,0000821189,EOG EOG RESOURCES INC,,
2009-01-01,,2009,0000822416,PHM PULTEGROUP INC/MI/,,
2009-01-01,,2009,0000823768,WM WASTE MANAGEMENT INC,,
2009-01-01,2013-10-28,2009,0000826083,DELL DELL INC,,
2009-01-01,,2009,0000827052,EIX EDISON INTERNATIONAL,,
2009-01-01,,2009,0000827054,MCHP MICROCHIP TECHNOLOGY INC,,
2009-01-01,,2009,0000829224,SBUX STARBUCKS CORP,,
2009-01-01,,2009,0000831259,FCX FREEPORT-MCMORAN INC,,
2019-08-09,,2019,0000832101,IEX IDEX CORP /DE/,,
2015-07-29,2018-03-18,2015,0000832988,SIG SIGNET JEWELERS LTD,,
2009-01-01,,2009,0000833444,JCI Johnson Controls International plc,,
2009-01-01,2013-09-10,2009,0000835729,BMC BMC SOFTWARE INC,,
2009-01-01,2012-06-04,2009,0000836106,NVLS NOVELLUS SYSTEMS INC,,
2021-08-30,,2021,0000842023,TECH BIO-TECHNE Corp,,
2025-12-22,,2025,0000849395,CRH CRH PUBLIC LTD CO,,
2009-01-01,2019-11-04,2009,0000849399,SYMC Gen Digital Inc.,,
2019-11-05,2022-11-07,2019,0000849399,NLOK Gen Digital Inc.,,
2022-11-08,,2022,0000849399,GEN Gen Digital Inc.,,
2016-04-04,2019-08-08,2016,0000850209,"FL FOOT LOCKER, INC.",,
2009-01-01,2013-06-17,2009,0000850693,AGN ALLERGAN INC,,
2013-12-23,2025-12-21,2013,0000851968,MHK MOHAWK INDUSTRIES INC,,
2021-04-20,,2021,0000857005,PTC PTC INC.,,
2009-01-01,2021-10-03,2009,0000858470,COG Coterra Energy Inc.,,
2021-10-04,2026-05-06,2021,0000858470,CTRA Coterra Energy Inc.,,
2009-01-01,,2009,0000858877,"CSCO CISCO SYSTEMS, INC.",,
2009-01-01,2012-01-02,2009,0000859014,CPWR COMPUWARE CORP,,
2016-03-30,2026-04-08,2016,0000859737,HOLX HOLOGIC INC,,
2015-01-27,,2015,0000860730,"HCA HCA Healthcare, Inc.",,
2020-06-22,,2020,0000860731,TYL TYLER TECHNOLOGIES INC,,
2009-01-01,2018-12-02,2009,0000861878,SRCL STERICYCLE INC,,
2012-10-05,2015-03-11,2012,0000863157,PETM PETSMART INC,,
2009-01-01,2010-04-28,2009,0000864328,BJS BJ SERVICES CO LLC,,
2021-01-21,,2021,0000864749,TRMB TRIMBLE INC.,,
2009-01-01,2017-08-27,2009,0000865436,WFM WHOLE FOODS MARKET INC,,
2012-06-29,,2012,0000865752,MNST Monster Beverage Corp,,
2026-06-22,,2026,0000866374,FLEX FLEX LTD.,,
2009-01-01,,2009,0000866787,AZO AUTOZONE INC,,
2009-01-01,2010-06-27,2009,0000868809,XTO XTO ENERGY INC,,
2013-05-01,,2013,0000872589,"REGN REGENERON PHARMACEUTICALS, INC.",,
2009-01-01,2011-10-13,2009,0000873364,CEPH CEPHALON INC,,
2017-01-05,,2017,0000874716,IDXX IDEXX LABORATORIES INC /DE,,
2009-01-01,,2009,0000874761,AES AES CORP,,
2009-01-01,,2009,0000875045,BIIB BIOGEN INC.,,
2013-09-23,,2013,0000875320,VRTX VERTEX PHARMACEUTICALS INC / MA,,
2019-12-23,,2019,0000877212,ZBRA ZEBRA TECHNOLOGIES CORP,,
2009-01-01,2022-10-02,2009,0000877890,CTXS CITRIX SYSTEMS INC,,
2019-12-09,,2019,0000878927,"ODFL OLD DOMINION FREIGHT LINE, INC.",,
2017-02-28,,2017,0000879169,INCY INCYTE CORP,,
2009-01-01,,2009,0000882095,"GILD GILEAD SCIENCES, INC.",,
2009-01-01,,2009,0000882184,DHI HORTON D R INC /DE/,,
2009-12-23,,2009,0000882835,ROP ROPER TECHNOLOGIES INC,,
2017-03-16,,2017,0000883241,SNPS SYNOPSYS INC,,
2012-04-04,2016-01-04,2012,0000883569,"FOSL Fossil Group, Inc.",,
2014-12-05,,2014,0000884887,RCL ROYAL CARIBBEAN CRUISES LTD,,
2009-01-01,2018-10-30,2009,0000884905,PX LINDE INC,,
2009-01-01,2020-09-20,2009,0000885639,KSS KOHLS Corp,,
2009-01-01,2011-10-05,2009,0000885721,ESRX EXPRESS SCRIPTS INC,,
2009-01-01,,2009,0000885725,BSX BOSTON SCIENTIFIC CORP,,
2009-01-01,2017-07-25,2009,0000886158,"BBBY 20230930-DK-Butterfly-1, Inc.",,
2009-01-01,2011-02-28,2009,0000890801,"MFE McAfee, Inc.",,
2009-01-01,2018-03-18,2009,0000891024,"PDCO PATTERSON COMPANIES, INC.",,
2021-09-20,2026-03-22,2021,0000891103,"MTCH Match Group, Inc.",,
2009-01-01,2018-03-18,2009,0000895126,CHK EXPAND ENERGY Corp,,
2025-03-24,,2025,0000895126,EXE EXPAND ENERGY Corp,,
2009-01-01,,2009,0000896878,INTU INTUIT INC.,,
2009-03-27,,2009,0000898173,ORLY O REILLY AUTOMOTIVE INC,,
2009-01-01,2014-11-04,2009,0000898293,JBL JABIL INC,,
2023-12-18,,2023,0000898293,JBL JABIL INC,,
2012-05-25,2021-07-20,2012,0000899866,"ALXN ALEXION PHARMACEUTICALS, INC.",,
2018-07-02,,2018,0000900075,CPRT COPART INC,,
2009-01-01,2012-10-04,2009,0000904978,SUN SUN HEALTHCARE GROUP INC,,
2019-09-26,,2019,0000906163,NVR NVR INC,,
2018-03-19,2019-10-02,2018,0000906709,NKTR NEKTAR THERAPEUTICS,,
2011-12-19,2025-03-23,2011,0000908255,BWA BORGWARNER INC,,
2009-01-01,,2009,0000909832,COST COSTCO WHOLESALE CORP /NEW,,
2014-03-24,2016-03-02,2014,0000909954,"GMCR KEURIG GREEN MOUNTAIN, INC.",,
2024-03-18,,2024,0000910521,DECK DECKERS OUTDOOR CORP,,
2010-02-08,2017-03-19,2010,0000912615,URBN URBAN OUTFITTERS INC,,
2010-12-20,2019-02-14,2010,0000912750,NFX NEWFIELD EXPLORATION CO /DE/,,
2009-01-01,2025-11-03,2009,0000915389,EMN EASTMAN CHEMICAL CO,,
2016-07-01,,2016,0000915913,ALB ALBEMARLE CORP,,
2014-07-02,,2014,0000916076,MLM MARTIN MARIETTA MATERIALS INC,,
2014-01-24,,2014,0000916365,TSCO TRACTOR SUPPLY CO /DE/,,
2009-01-01,2015-06-29,2009,0000916863,"TEG INTEGRYS HOLDING, INC.",,
2009-01-01,2011-12-18,2009,0000918160,AKS Cleveland-Cliffs Steel Holding Corp,,
2009-01-01,2011-01-17,2009,0000918386,QLGC QLOGIC CORP,,
