effective_from,effective_to,screen_year,security_code,security_name,avg_roe_3y,rank
2014-04-03,2015-10-01,2014,0001288776,GOOG GOOGLE INC.,,
2013-12-01,2018-10-08,2013,0001308161,"FOXA TWENTY-FIRST CENTURY FOX, INC.",,
2016-08-16,2018-10-08,2016,0001308161,"FOX TWENTY-FIRST CENTURY FOX, INC.",,
2020-12-24,,2020,0001318605,"TSLA Tesla, Inc.",,
2025-03-22,,2025,0001321655,PLTR Palantir Technologies Inc.,,
2016-06-15,,2016,0001326160,DUK Duke Energy CORP,,
2013-12-23,2022-06-08,2013,0001326801,"FB Meta Platforms, Inc.",,
2022-06-09,,2022,0001326801,"META Meta Platforms, Inc.",,
2011-11-01,,2011,0001341439,ORCL ORACLE CORP,,
2025-03-22,,2025,0001373715,"NOW ServiceNow, Inc.",,
2012-09-23,,2012,0001403161,V VISA INC.,,
2011-11-01,,2011,0001413329,PM Philip Morris International Inc.,,
2012-03-23,,2012,0001467373,ACN Accenture plc,,
2013-06-07,,2013,0001467858,GM General Motors Co,,
2016-08-16,2021-03-21,2016,0001506307,"KMI KINDER MORGAN, INC.",,
2025-09-05,2025-09-06,2025,0001543151,"UBER Uber Technologies, Inc",,
2025-09-21,,2025,0001543151,"UBER Uber Technologies, Inc",,
2013-12-01,,2013,0001551152,ABBV AbbVie Inc.,,
2013-07-01,2013-11-30,2013,0001564708,NWSA NEWS CORP,,
2016-08-16,2020-05-11,2016,0001578845,AGN Allergan plc,,
2014-07-14,,2014,0001613103,MDT Medtronic plc,,
2014-09-16,2015-01-15,2014,0001618921,"WBA Walgreens Boots Alliance, Inc.",,
2015-01-16,2023-09-16,2015,0001618921,"WBA Walgreens Boots Alliance, Inc.",,
2016-08-16,2026-03-21,2016,0001633917,"PYPL PayPal Holdings, Inc.",,
2016-11-12,2025-03-21,2016,0001637459,KHC Kraft Heinz Co,,
2015-10-02,,2015,0001652044,GOOG Alphabet Inc.,,
2016-08-16,,2016,0001652044,GOOG Alphabet Inc.,,
2017-09-01,2017-09-04,2017,0001666700,"DWDP DuPont de Nemours, Inc.",,
2017-09-05,2019-06-02,2017,0001666700,"DWDP DuPont de Nemours, Inc.",,
2019-06-05,2019-06-09,2019,0001666700,"DD DuPont de Nemours, Inc.",,
2019-06-25,2019-06-26,2019,0001666700,"DD DuPont de Nemours, Inc.",,
2019-07-19,2022-09-18,2019,0001666700,"DD DuPont de Nemours, Inc.",,
2021-03-22,,2021,0001707925,LIN LINDE PLC,,
2021-03-22,,2021,0001730168,AVGO Broadcom Inc.,,
2018-06-25,,2018,0001744489,DIS Walt Disney Co,,
2019-04-03,2025-03-21,2019,0001751788,DOW DOW INC.,,
2018-10-09,2019-04-29,2018,0001754301,FOX Fox Corp,,
2018-10-09,2019-04-29,2018,0001754301,FOX Fox Corp,,
2026-03-22,,2026,0001996810,GEV GE Vernova Inc.,,
2026-06-29,,2026,0002089271,HONA Honeywell Aerospace Inc.,,
2026-07-01,,2026,0002115436,XOM ExxonMobil Holdings Corp,,
