peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
机械设备-专用设备-环保设备,688501,青达环保,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,coal/power saving and environmental equipment is project-heavy with insufficient independent moat.,Rejected for now. 青达环保: coal/power saving and environmental equipment is project-heavy with insufficient independent moat. triage 56.97; moat 49.81; technology 56.32; market 67.88; quality 60.19; governance 67.25.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688501;https://www.daneng.cc,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,300800,力合科技,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,environmental monitoring instrument and system platform with water-quality advanced monitoring engineering center evidence.,Retained after boundary review. 力合科技: environmental monitoring instrument and system platform with water-quality advanced monitoring engineering center evidence. triage 56.75; moat 47.94; technology 63.68; market 60.38; quality 59.69; governance 70.06.,"Boundary-retain niche technologies with semiconductors, high-grade purification, thermal cracking, heavy-metal treatment, membranes, or monitoring-system barriers.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300800;https://www.lihero.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,300816,艾可蓝,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,exhaust aftertreatment technology is useful but exposed to regulation/powertrain cycles and not sufficiently differentiated.,Rejected for now. 艾可蓝: exhaust aftertreatment technology is useful but exposed to regulation/powertrain cycles and not sufficiently differentiated. triage 56.73; moat 48.56; technology 59.23; market 63.25; quality 58.94; governance 67.06.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300816;https://www.act-blue.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,600817,宇通重工,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,sanitation and special vehicles are manufacturing and channel businesses without enough durable technology barrier.,Rejected for now. 宇通重工: sanitation and special vehicles are manufacturing and channel businesses without enough durable technology barrier. triage 55.89; moat 50.12; technology 51.65; market 70.62; quality 53.75; governance 69.12.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600817;https://www.yutongzg.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,688718,唯赛勃,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,"reverse-osmosis membrane, pressure vessel, and nanofiltration material/product platform with self-developed core technology.","Retained after boundary review. 唯赛勃: reverse-osmosis membrane, pressure vessel, and nanofiltration material/product platform with self-developed core technology. triage 55.65; moat 45.75; technology 61.10; market 54.62; quality 62.44; governance 71.00.","Boundary-retain niche technologies with semiconductors, high-grade purification, thermal cracking, heavy-metal treatment, membranes, or monitoring-system barriers.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688718;https://www.wave-cyber.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,300056,中创环保,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"industrial filter-material history exists, but transformation and operating quality reduce conviction versus retained niches.","Rejected for now. 中创环保: industrial filter-material history exists, but transformation and operating quality reduce conviction versus retained niches. triage 55.61; moat 53.44; technology 66.58; market 55.00; quality 42.75; governance 66.19.","Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300056;https://www.savings.com.cn,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,688021,奥福科技,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,ceramic catalyst carriers are technical but automotive-emission-cycle exposure and weaker scale limit first-pass inclusion.,Rejected for now. 奥福科技: ceramic catalyst carriers are technical but automotive-emission-cycle exposure and weaker scale limit first-pass inclusion. triage 55.37; moat 45.12; technology 66.39; market 50.25; quality 59.00; governance 69.31.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688021;https://www.sdaofu.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,688057,金达莱,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,water-treatment technology platform retained for process know-how and productized treatment capability despite project-market limits.,Retained after boundary review. 金达莱: water-treatment technology platform retained for process know-how and productized treatment capability despite project-market limits. triage 55.19; moat 47.50; technology 58.71; market 51.50; quality 64.25; governance 70.81.,"Boundary-retain niche technologies with semiconductors, high-grade purification, thermal cracking, heavy-metal treatment, membranes, or monitoring-system barriers.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688057;https://www.jdlhb.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,301081,严牌股份,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,filter media manufacturing has scale but is more replaceable than retained membrane and cleanroom platforms.,Rejected for now. 严牌股份: filter media manufacturing has scale but is more replaceable than retained membrane and cleanroom platforms. triage 55.16; moat 51.25; technology 57.94; market 59.38; quality 53.62; governance 67.81.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301081;https://www.yanpai.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,001336,楚环科技,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,odor/VOC treatment is specialized but project-driven and easier for competitors to replicate.,Rejected for now. 楚环科技: odor/VOC treatment is specialized but project-driven and easier for competitors to replicate. triage 55.02; moat 46.38; technology 59.84; market 55.62; quality 61.31; governance 68.56.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001336;https://www.hzchkjgf.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,603126,中材节能,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,energy-saving engineering and equipment platform is SOE-backed but project-heavy and not a strong moat in this pass.,Rejected for now. 中材节能: energy-saving engineering and equipment platform is SOE-backed but project-heavy and not a strong moat in this pass. triage 54.80; moat 50.75; technology 56.00; market 65.62; quality 51.31; governance 66.12.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603126;https://www.sinoma-ec.cn,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,688335,复洁科技,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,sludge and wastewater equipment has technology but insufficient independent category control versus retained water platforms.,Rejected for now. 复洁科技: sludge and wastewater equipment has technology but insufficient independent category control versus retained water platforms. triage 54.43; moat 44.81; technology 64.06; market 48.62; quality 58.75; governance 69.69.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688335;https://www.ceo.sh.cn,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,688096,京源环保,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,industrial water-treatment EPC/integration is useful but not scarce enough versus retained water technology platforms.,Rejected for now. 京源环保: industrial water-treatment EPC/integration is useful but not scarce enough versus retained water technology platforms. triage 53.85; moat 49.69; technology 62.13; market 51.25; quality 48.31; governance 67.62.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688096;https://www.jsjyep.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,603956,威派格,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,smart water hardware/software exposure is interesting but remains fragmented and project-led.,Rejected for now. 威派格: smart water hardware/software exposure is interesting but remains fragmented and project-led. triage 53.78; moat 48.88; technology 56.55; market 56.25; quality 56.69; governance 68.75.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603956;https://www.shwpg.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,688659,元琛科技,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,filter materials and industrial AI/carbon story are not yet enough to separate it from other environmental material vendors.,Rejected for now. 元琛科技: filter materials and industrial AI/carbon story are not yet enough to separate it from other environmental material vendors. triage 53.50; moat 47.62; technology 60.45; market 54.62; quality 54.12; governance 66.50.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688659;https://www.shychb.com;https://www.yckjgf.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,300899,*ST凯鑫,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,risk-warning status and customized membrane projects prevent first-pass inclusion.,Rejected for now. *ST凯鑫: risk-warning status and customized membrane projects prevent first-pass inclusion. triage 53.42; moat 43.25; technology 61.74; market 46.12; quality 67.31; governance 70.44.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300899;https://www.keysinosep.com/,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,688485,九州一轨,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,rail vibration/noise treatment is a narrow project niche without enough durable category control.,Rejected for now. 九州一轨: rail vibration/noise treatment is a narrow project niche without enough durable category control. triage 52.61; moat 43.56; technology 65.03; market 44.00; quality 53.38; governance 70.62.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688485;https://www.jiuzhouyigui.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,688565,力源科技,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"power-plant water-treatment systems are demanding, but scale and diversification risk keep it below retained niches.","Rejected for now. 力源科技: power-plant water-treatment systems are demanding, but scale and diversification risk keep it below retained niches. triage 52.05; moat 43.88; technology 61.16; market 45.25; quality 46.69; governance 68.19.","Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688565;https://www.psr-china.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,301030,*ST仕净,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,risk-warning status and pollution-control project exposure prevent first-pass inclusion.,Rejected for now. *ST仕净: risk-warning status and pollution-control project exposure prevent first-pass inclusion. triage 52.01; moat 47.31; technology 63.35; market 51.12; quality 39.00; governance 65.00.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301030;https://www.sz-sjef.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,301288,*ST清研,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"fast bioreactor water-treatment technology is notable, but risk-warning status and limited scale prevent inclusion.","Rejected for now. *ST清研: fast bioreactor water-treatment technology is notable, but risk-warning status and limited scale prevent inclusion. triage 51.59; moat 45.62; technology 62.77; market 41.00; quality 51.38; governance 69.50.","Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301288;https://www.tsinghuan.com.cn,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,688701,卓锦股份,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,soil/water remediation remains project-heavy and fragmented.,Rejected for now. 卓锦股份: soil/water remediation remains project-heavy and fragmented. triage 50.47; moat 42.31; technology 66.00; market 39.38; quality 41.62; governance 65.75.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688701;https://www.zone-king.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-环保设备,300385,ST雪浪,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,ST status and waste/flue-gas equipment exposure keep it outside first-pass watch.,Rejected for now. ST雪浪: ST status and waste/flue-gas equipment exposure keep it outside first-pass watch. triage 49.29; moat 46.06; technology 55.29; market 48.00; quality 40.50; governance 65.38.,"Reject ordinary project contractors, generic treatment equipment, ST cases, and mature flue-gas or sanitation equipment without durable differentiation.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300385;https://www.cecm.com.cn,2026-06-09T15:04:31+00:00
