peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
金融-非银行金融-证券,002500,山西证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"山西证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 山西证券: 山西证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 59.16; moat 76.06; technology 43.00; market 60.26; quality 60.39; governance 69.31.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002500;https://www.sxzq.com,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601136,首创证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"首创证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 首创证券: 首创证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 58.81; moat 71.43; technology 45.00; market 56.42; quality 63.82; governance 70.65.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601136;https://www.sczq.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601066,中信建投,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,"top investment-bank and sponsor franchise with policy-bank/SOE shareholder background, retained below broader integrated leaders","Retained after boundary review. 中信建投: top investment-bank and sponsor franchise with policy-bank/SOE shareholder background, retained below broader integrated leaders triage 58.16; moat 70.16; technology 35.00; market 73.15; quality 66.14; governance 65.86.","Boundary-retain large or differentiated brokers with strong regional ecosystems, technology-led wealth platforms, or distinctive investment-bank/asset-management franchises.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601066;https://www.csc108.com,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,600155,华创云信,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"华创云信 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 华创云信: 华创云信 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 57.77; moat 72.65; technology 45.00; market 56.17; quality 55.53; governance 71.76.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600155,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601881,中国银河,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,"large comprehensive broker with shareholder and customer advantages, retail and institutional scale","Retained after boundary review. 中国银河: large comprehensive broker with shareholder and customer advantages, retail and institutional scale triage 57.69; moat 67.98; technology 35.00; market 76.66; quality 67.69; governance 65.73.","Boundary-retain large or differentiated brokers with strong regional ecosystems, technology-led wealth platforms, or distinctive investment-bank/asset-management franchises.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601881;https://www.chinastock.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601995,中金公司,reject,watch,direct_watch,analyst_company_by_company_review,Direct watch after peer-group company review.,"premium investment-bank and cross-border institutional franchise with brand, advisory depth, and high-end client trust","Retained. 中金公司: premium investment-bank and cross-border institutional franchise with brand, advisory depth, and high-end client trust triage 57.36; moat 68.18; technology 33.00; market 76.50; quality 66.43; governance 65.12.","Directly retain national leaders with full-service institutional, wealth, investment-bank, derivatives, international, and balance-sheet capability.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601995;https://www.cicc.com,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,002736,国信证券,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,large Shenzhen-based broker with strong retail/wealth base and full-service national platform,Retained after boundary review. 国信证券: large Shenzhen-based broker with strong retail/wealth base and full-service national platform triage 57.31; moat 67.37; technology 33.00; market 74.46; quality 69.49; governance 68.06.,"Boundary-retain large or differentiated brokers with strong regional ecosystems, technology-led wealth platforms, or distinctive investment-bank/asset-management franchises.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002736;https://www.guosen.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601688,华泰证券,reject,watch,direct_watch,analyst_company_by_company_review,Direct watch after peer-group company review.,"technology-driven brokerage leader with strong wealth-management platform, institutional service capability and integrated domestic/offshore operations","Retained. 华泰证券: technology-driven brokerage leader with strong wealth-management platform, institutional service capability and integrated domestic/offshore operations triage 57.22; moat 68.59; technology 33.00; market 78.87; quality 65.53; governance 66.59.","Directly retain national leaders with full-service institutional, wealth, investment-bank, derivatives, international, and balance-sheet capability.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601688;https://www.htsc.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,000166,申万宏源,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,central-Huijin-controlled merged broker with broad branch network and comprehensive license platform,Retained after boundary review. 申万宏源: central-Huijin-controlled merged broker with broad branch network and comprehensive license platform triage 56.61; moat 67.57; technology 33.00; market 74.54; quality 68.96; governance 66.35.,"Boundary-retain large or differentiated brokers with strong regional ecosystems, technology-led wealth platforms, or distinctive investment-bank/asset-management franchises.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000166;https://www.swhygh.com,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,600958,东方证券,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,Shanghai-based integrated broker with asset-management and institutional-service differentiation,Retained after boundary review. 东方证券: Shanghai-based integrated broker with asset-management and institutional-service differentiation triage 55.37; moat 66.76; technology 33.00; market 71.77; quality 65.57; governance 65.61.,"Boundary-retain large or differentiated brokers with strong regional ecosystems, technology-led wealth platforms, or distinctive investment-bank/asset-management franchises.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600958;https://www.dfzq.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601555,东吴证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"东吴证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 东吴证券: 东吴证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 55.31; moat 65.33; technology 33.00; market 66.79; quality 67.08; governance 66.84.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601555;https://www.dwzq.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601377,兴业证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"兴业证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 兴业证券: 兴业证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 55.22; moat 66.35; technology 33.00; market 69.15; quality 63.33; governance 66.71.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601377;https://www.xyzq.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601788,光大证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"光大证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 光大证券: 光大证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 55.21; moat 65.94; technology 33.00; market 68.99; quality 63.20; governance 68.18.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601788;https://www.ebscn.com,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601878,浙商证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"浙商证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 浙商证券: 浙商证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 55.08; moat 68.12; technology 33.00; market 64.99; quality 66.35; governance 67.57.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601878;https://www.stocke.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601901,方正证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"方正证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 方正证券: 方正证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 54.98; moat 65.53; technology 33.00; market 68.09; quality 67.73; governance 66.22.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601901;https://www.foundersc.com,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,002939,长城证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"长城证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 长城证券: 长城证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 54.55; moat 63.90; technology 33.00; market 61.32; quality 69.41; governance 68.80.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002939;https://www.cgws.com,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601198,东兴证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"东兴证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 东兴证券: 东兴证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 54.32; moat 66.29; technology 33.00; market 58.87; quality 65.61; governance 70.14.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601198;https://www.dxzq.net,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,600109,国金证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"国金证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 国金证券: 国金证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 54.26; moat 64.92; technology 33.00; market 63.93; quality 63.04; governance 68.92.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600109;https://www.gjzq.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,600918,中泰证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"中泰证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 中泰证券: 中泰证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 54.06; moat 66.14; technology 33.00; market 65.40; quality 59.04; governance 67.45.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600918;https://www.zts.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,000728,国元证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"国元证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 国元证券: 国元证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 54.04; moat 64.31; technology 33.00; market 62.95; quality 63.12; governance 67.33.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000728;https://www.gyzq.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,002926,华西证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"华西证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 华西证券: 华西证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 53.96; moat 66.08; technology 33.00; market 57.32; quality 62.88; governance 68.67.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002926;https://www.hx168.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601456,国联民生,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"国联民生 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 国联民生: 国联民生 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 53.68; moat 64.71; technology 33.00; market 62.62; quality 65.24; governance 69.53.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601456;https://www.glms.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601059,信达证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"信达证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 信达证券: 信达证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 53.23; moat 62.88; technology 33.00; market 57.23; quality 68.76; governance 67.69.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601059;https://www.cindasc.com,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,002673,西部证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"西部证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 西部证券: 西部证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 53.17; moat 64.10; technology 33.00; market 60.42; quality 58.63; governance 69.90.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002673;https://www.westsecu.com,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,000686,东北证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"东北证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 东北证券: 东北证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 52.65; moat 63.69; technology 33.00; market 58.79; quality 61.82; governance 65.98.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000686;https://www.nesc.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,002797,第一创业,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"第一创业 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 第一创业: 第一创业 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 52.30; moat 62.67; technology 35.00; market 53.72; quality 58.35; governance 70.39.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002797;https://www.firstcapital.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,600369,西南证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"西南证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 西南证券: 西南证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 52.14; moat 64.86; technology 33.00; market 52.66; quality 64.59; governance 69.29.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600369;https://www.swsc.com.cn,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601236,红塔证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"红塔证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 红塔证券: 红塔证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 52.10; moat 63.22; technology 33.00; market 48.58; quality 71.78; governance 70.88.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601236;https://www.hongtastock.com,2026-06-09T14:34:01+00:00
金融-非银行金融-证券,601990,南京证券,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"南京证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis.","Rejected for now. 南京证券: 南京证券 is a regional, smaller, mixed, or less differentiated brokerage/holding platform; licensing is real but stronger retained national brokers already cover the durable brokerage thesis. triage 51.80; moat 64.24; technology 33.00; market 51.19; quality 62.10; governance 69.41.",Reject smaller regional or mixed brokerages when brokerage license alone is not enough and stronger retained national platforms already cover the capital-market beta.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601990;https://www.njzq.com.cn,2026-06-09T14:34:01+00:00
