peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
机械设备-专用设备-工程机械,603298,杭叉集团,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,"forklift and industrial-vehicle export leader with long operating history, scale, and electrification/logistics channel exposure.","Retained after boundary review. 杭叉集团: forklift and industrial-vehicle export leader with long operating history, scale, and electrification/logistics channel exposure. triage 58.18; moat 49.50; technology 60.00; market 67.45; quality 58.70; governance 69.50.","Boundary-retain differentiated component, industrial vehicle, logistics automation, or niche equipment companies with customer qualification or category leadership.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603298;https://www.zjhc.cn,2026-06-09T15:04:31+00:00
机械设备-专用设备-工程机械,600761,安徽合力,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,forklift and industrial-vehicle leader with long qualification history and domestic scale; retained alongside Hangcha as a paired oligopoly thesis.,Retained after boundary review. 安徽合力: forklift and industrial-vehicle leader with long qualification history and domestic scale; retained alongside Hangcha as a paired oligopoly thesis. triage 58.05; moat 53.00; technology 58.50; market 67.65; quality 55.40; governance 69.20.,"Boundary-retain differentiated component, industrial vehicle, logistics automation, or niche equipment companies with customer qualification or category leadership.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600761;https://www.helichina.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-工程机械,000528,柳    工,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"broad engineering-machinery capability exists, but the investment thesis is mostly covered by retained global leaders.","Rejected for now. 柳    工: broad engineering-machinery capability exists, but the investment thesis is mostly covered by retained global leaders. triage 55.27; moat 50.50; technology 55.50; market 69.65; quality 50.20; governance 67.10.",Reject smaller cyclical equipment makers when their thesis is already covered by stronger retained leaders or when the business is mostly capacity/project exposure.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000528;https://www.liugong.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-工程机械,603966,法兰泰克,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,crane and material-handling products are useful but do not show a sufficiently scarce moat versus stronger equipment platforms.,Rejected for now. 法兰泰克: crane and material-handling products are useful but do not show a sufficiently scarce moat versus stronger equipment platforms. triage 55.13; moat 46.00; technology 60.50; market 53.45; quality 59.30; governance 67.70.,Reject smaller cyclical equipment makers when their thesis is already covered by stronger retained leaders or when the business is mostly capacity/project exposure.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603966;https://www.eurocrane.com.cn,2026-06-09T15:04:31+00:00
机械设备-专用设备-工程机械,920174,五新隧装,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,tunnel equipment niche is technical but smaller and more project/capex dependent than retained leaders.,Rejected for now. 五新隧装: tunnel equipment niche is technical but smaller and more project/capex dependent than retained leaders. triage 54.35; moat 45.00; technology 59.00; market 50.05; quality 63.90; governance 68.30.,Reject smaller cyclical equipment makers when their thesis is already covered by stronger retained leaders or when the business is mostly capacity/project exposure.,true,https://www.bse.cn/disclosure/announcement.html?companyCode=920174;https://www.wuxinsuizhuang.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-工程机械,920706,铁拓机械,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,asphalt mixing and recycling equipment has product know-how but limited evidence of durable category dominance.,Rejected for now. 铁拓机械: asphalt mixing and recycling equipment has product know-how but limited evidence of durable category dominance. triage 51.94; moat 43.00; technology 58.50; market 41.45; quality 58.80; governance 70.40.,Reject smaller cyclical equipment makers when their thesis is already covered by stronger retained leaders or when the business is mostly capacity/project exposure.,true,https://www.bse.cn/disclosure/announcement.html?companyCode=920706;https://www.fjttm.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-工程机械,603507,振江股份,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,wind and port/electrolytic-aluminum structures are more capacity and customer-cycle exposure than hard equipment moat.,Rejected for now. 振江股份: wind and port/electrolytic-aluminum structures are more capacity and customer-cycle exposure than hard equipment moat. triage 51.80; moat 47.50; technology 56.00; market 56.45; quality 45.50; governance 65.90.,Reject smaller cyclical equipment makers when their thesis is already covered by stronger retained leaders or when the business is mostly capacity/project exposure.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603507;https://www.zjavim.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-工程机械,920169,七丰精工,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,fastener capability is useful but not strong enough here versus railway and aerospace component specialists already retained elsewhere.,Rejected for now. 七丰精工: fastener capability is useful but not strong enough here versus railway and aerospace component specialists already retained elsewhere. triage 51.42; moat 42.50; technology 59.50; market 39.45; quality 59.50; governance 71.00.,Reject smaller cyclical equipment makers when their thesis is already covered by stronger retained leaders or when the business is mostly capacity/project exposure.,true,https://www.bse.cn/disclosure/announcement.html?companyCode=920169;https://www.qfwj.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-工程机械,600984,建设机械,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,construction machinery plus leasing exposure is capital-intensive and less differentiated than retained equipment leaders.,Rejected for now. 建设机械: construction machinery plus leasing exposure is capital-intensive and less differentiated than retained equipment leaders. triage 50.15; moat 46.50; technology 55.00; market 48.85; quality 40.70; governance 65.30.,Reject smaller cyclical equipment makers when their thesis is already covered by stronger retained leaders or when the business is mostly capacity/project exposure.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600984;https://www.scmc-xa.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-工程机械,002685,华东重机,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"port machinery history is real, but current moat is diluted by transition and weaker operating profile.","Rejected for now. 华东重机: port machinery history is real, but current moat is diluted by transition and weaker operating profile. triage 50.02; moat 44.50; technology 54.50; market 46.25; quality 51.80; governance 68.90.",Reject smaller cyclical equipment makers when their thesis is already covered by stronger retained leaders or when the business is mostly capacity/project exposure.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002685;https://www.hdhm.com,2026-06-09T15:04:31+00:00
机械设备-专用设备-工程机械,300472,*ST新元,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,risk-warning status and project-heavy automation transition prevent first-pass inclusion.,Rejected for now. *ST新元: risk-warning status and project-heavy automation transition prevent first-pass inclusion. triage 47.99; moat 42.00; technology 62.50; market 36.85; quality 40.50; governance 65.00.,Reject smaller cyclical equipment makers when their thesis is already covered by stronger retained leaders or when the business is mostly capacity/project exposure.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300472;https://www.newu.com.cn,2026-06-09T15:04:31+00:00
