peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
基础化工-化学制品-日用化学品,002637,赞宇科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"赞宇科技 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 赞宇科技: 赞宇科技 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 50.78; moat 52.00; technology 48.00; market 70.93; quality 42.00; governance 65.29.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002637,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,603193,润本股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"润本股份 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 润本股份: 润本股份 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 50.46; moat 45.81; technology 47.50; market 55.88; quality 58.00; governance 70.71.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603193,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,300132,青松股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"青松股份 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 青松股份: 青松股份 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 49.63; moat 44.71; technology 52.00; market 57.21; quality 46.76; governance 66.71.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300132,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,603983,丸美生物,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"丸美生物 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 丸美生物: 丸美生物 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 49.51; moat 45.19; technology 48.00; market 61.40; quality 56.95; governance 67.57.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603983,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,301220,亚香股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"亚香股份 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 亚香股份: 亚香股份 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 49.34; moat 41.38; technology 62.00; market 46.74; quality 54.19; governance 67.29.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301220,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,603630,拉芳家化,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"拉芳家化 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 拉芳家化: 拉芳家化 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 47.43; moat 46.43; technology 56.50; market 40.07; quality 42.38; governance 70.43.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603630,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,920123,芭薇股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"芭薇股份 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 芭薇股份: 芭薇股份 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 47.05; moat 40.90; technology 55.00; market 43.69; quality 48.00; governance 65.57.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.bse.cn/disclosure/announcement.html?companyCode=920123,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,301108,洁雅股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"洁雅股份 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 洁雅股份: 洁雅股份 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 46.65; moat 39.95; technology 54.50; market 41.60; quality 53.33; governance 69.57.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301108,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,300955,嘉亨家化,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"嘉亨家化 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 嘉亨家化: 嘉亨家化 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 44.76; moat 42.33; technology 52.00; market 44.83; quality 42.29; governance 65.86.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300955,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,002094,青岛金王,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"青岛金王 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 青岛金王: 青岛金王 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 44.46; moat 43.29; technology 46.50; market 49.79; quality 39.24; governance 66.14.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002094,2026-06-10T00:00:00+00:00
基础化工-化学制品-日用化学品,600249,两面针,reject,reject_for_now,,analyst_company_by_company_review,rejected because daily-chemical or cosmetics exposure is not differentiated enough,"两面针 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers.","Reject for now. 两面针: 两面针 has cosmetics, personal-care, household-chemical, surfactant, OEM/ODM, fragrance, oral-care, or medical-dressing exposure, but the evidence does not show brand power, specialty chemistry, customer qualification, or category control strong enough versus retained peers. triage 43.97; moat 44.86; technology 43.50; market 44.64; quality 39.24; governance 69.29.","Daily-chemical groups should separate brand platforms and specialty chemical capability from ordinary cosmetics OEM, weak consumer brands, and commodity surfactants.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600249,2026-06-10T00:00:00+00:00
