peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
国防与装备-航空航天装备-航空装备,688543,国科军工,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for defense munition and aerospace-adjacent special equipment,"国科军工 has special defense-product and military qualification exposure. Public disclosure is limited, so it is boundary rather than direct watch.","Watch. 国科军工: 国科军工 has special defense-product and military qualification exposure. Public disclosure is limited, so it is boundary rather than direct watch. triage 54.70; moat 43.84; technology 57.74; market 57.18; quality 60.65; governance 69.65.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688543,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,300775,三角防务,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for large aviation forgings,三角防务 focuses on aviation forgings and related high-end metal forming. Process stability and customer qualification create barriers beyond generic parts.,Watch. 三角防务: 三角防务 focuses on aviation forgings and related high-end metal forming. Process stability and customer qualification create barriers beyond generic parts. triage 54.65; moat 44.48; technology 56.84; market 60.15; quality 61.74; governance 69.06.,"Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300775,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,600038,中直股份,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a helicopter and aviation-product platform,"中直股份 covers helicopter and aviation-product design, manufacturing and service inside the AVIC system. Aircraft-platform qualification is much harder to replicate than generic parts.","Watch. 中直股份: 中直股份 covers helicopter and aviation-product design, manufacturing and service inside the AVIC system. Aircraft-platform qualification is much harder to replicate than generic parts. triage 53.85; moat 51.03; technology 50.94; market 70.85; quality 44.58; governance 66.16.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600038,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,000738,航发控制,reject,watch,direct_watch,analyst_company_by_company_review,directly retained for aero-engine control systems,"航发控制 is tied to aviation power-control systems. Aero-engine controls are safety-critical, qualification-heavy and hard for a new entrant to replace quickly.","Watch. 航发控制: 航发控制 is tied to aviation power-control systems. Aero-engine controls are safety-critical, qualification-heavy and hard for a new entrant to replace quickly. triage 53.52; moat 46.74; technology 51.58; market 66.08; quality 48.45; governance 70.61.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000738,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,301586,佳力奇,reject,reject_for_now,,analyst_company_by_company_review,"rejected because aviation exposure is component-level, generic, weak, or duplicated by stronger retained peers","佳力奇: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms.","Reject for now. 佳力奇: 佳力奇: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms. triage 52.55; moat 42.55; technology 57.48; market 52.02; quality 54.06; governance 70.03.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301586,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,688586,XD江航装,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"boundary case retained for aviation oxygen, inerting and life-support systems","江航装备 covers aviation oxygen, inerting, fuel-tank and life-support equipment. These safety-critical systems require certification and installed-program credibility.","Watch. XD江航装: 江航装备 covers aviation oxygen, inerting, fuel-tank and life-support equipment. These safety-critical systems require certification and installed-program credibility. triage 51.80; moat 43.19; technology 60.06; market 53.05; quality 47.81; governance 68.68.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688586,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,002023,海特高新,reject,reject_for_now,,analyst_company_by_company_review,"rejected because aviation exposure is component-level, generic, weak, or duplicated by stronger retained peers","海特高新: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms.","Reject for now. 海特高新: 海特高新: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms. triage 51.20; moat 47.16; technology 53.26; market 49.95; quality 51.94; governance 68.10.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002023,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,300719,安达维尔,reject,reject_for_now,,analyst_company_by_company_review,"rejected because aviation exposure is component-level, generic, weak, or duplicated by stronger retained peers","安达维尔: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms.","Reject for now. 安达维尔: 安达维尔: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms. triage 51.06; moat 41.90; technology 61.03; market 46.34; quality 54.84; governance 67.71.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300719,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,300424,航新科技,reject,reject_for_now,,analyst_company_by_company_review,"rejected because aviation exposure is component-level, generic, weak, or duplicated by stronger retained peers","航新科技: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms.","Reject for now. 航新科技: 航新科技: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms. triage 51.00; moat 44.81; technology 55.55; market 54.08; quality 49.68; governance 65.39.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300424,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,300696,爱乐达,reject,reject_for_now,,analyst_company_by_company_review,"rejected because aviation exposure is component-level, generic, weak, or duplicated by stronger retained peers","爱乐达: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms.","Reject for now. 爱乐达: 爱乐达: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms. triage 50.72; moat 41.26; technology 52.90; market 48.02; quality 58.90; governance 71.00.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300696,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,688070,纵横股份,reject,reject_for_now,,analyst_company_by_company_review,"rejected because aviation exposure is component-level, generic, weak, or duplicated by stronger retained peers","纵横股份: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms.","Reject for now. 纵横股份: 纵横股份: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms. triage 50.49; moat 41.58; technology 58.13; market 46.21; quality 59.94; governance 66.94.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688070,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,300900,广联航空,reject,reject_for_now,,analyst_company_by_company_review,"rejected because aviation exposure is component-level, generic, weak, or duplicated by stronger retained peers","广联航空: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms.","Reject for now. 广联航空: 广联航空: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms. triage 50.20; moat 43.52; technology 58.77; market 49.69; quality 43.48; governance 65.58.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300900,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,688685,迈信林,reject,reject_for_now,,analyst_company_by_company_review,"rejected because aviation exposure is component-level, generic, weak, or duplicated by stronger retained peers","迈信林: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms.","Reject for now. 迈信林: 迈信林: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms. triage 50.00; moat 40.94; technology 57.10; market 45.18; quality 51.81; governance 65.77.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688685,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,002933,新兴装备,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for aviation servo/control mechanisms,"新兴装备 has servo-control, electromechanical and aviation equipment exposure. Qualification may be meaningful, but scale and public validation keep it boundary.","Watch. 新兴装备: 新兴装备 has servo-control, electromechanical and aviation equipment exposure. Qualification may be meaningful, but scale and public validation keep it boundary. triage 49.69; moat 40.61; technology 56.16; market 45.05; quality 55.16; governance 68.48.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002933,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,002985,北摩高科,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for aircraft braking and landing-system materials,"北摩高科 has aviation brake, wheel and friction-material products. Safety-critical qualification creates a niche moat, though the company is not a platform leader.","Watch. 北摩高科: 北摩高科 has aviation brake, wheel and friction-material products. Safety-critical qualification creates a niche moat, though the company is not a platform leader. triage 49.08; moat 40.87; technology 42.42; market 53.58; quality 64.77; governance 69.26.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002985,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,000697,炼石航空,reject,reject_for_now,,analyst_company_by_company_review,"rejected because aviation exposure is component-level, generic, weak, or duplicated by stronger retained peers","炼石航空: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms.","Reject for now. 炼石航空: 炼石航空: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms. triage 49.00; moat 45.13; technology 49.32; market 53.05; quality 43.68; governance 69.45.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000697,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,688239,航宇科技,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for aero-engine ring forgings,"航宇科技 has aviation and aero-engine ring-forging capability. It is cyclical and supplier-like, but qualification and process know-how are hard to buy quickly.","Watch. 航宇科技: 航宇科技 has aviation and aero-engine ring-forging capability. It is cyclical and supplier-like, but qualification and process know-how are hard to buy quickly. triage 48.92; moat 46.45; technology 38.19; market 60.42; quality 53.87; governance 66.55.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688239,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,300581,晨曦航空,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for aviation navigation and control electronics,"晨曦航空 has navigation, measurement, satellite/navigation and aviation-control electronics exposure. It is narrower than core avionics leaders but fits the defense-electronics boundary rule.","Watch. 晨曦航空: 晨曦航空 has navigation, measurement, satellite/navigation and aviation-control electronics exposure. It is narrower than core avionics leaders but fits the defense-electronics boundary rule. triage 48.79; moat 39.65; technology 61.68; market 39.24; quality 46.65; governance 70.42.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300581,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,000768,中航西飞,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a large-aircraft and aviation platform,"中航西飞 has large-aircraft, military/civil aviation manufacturing and system-integration capability; program history and certification make it materially stronger than component peers.","Watch. 中航西飞: 中航西飞 has large-aircraft, military/civil aviation manufacturing and system-integration capability; program history and certification make it materially stronger than component peers. triage 48.22; moat 49.35; technology 33.00; market 72.42; quality 40.58; governance 65.19.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000768,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,688287,*ST观典,reject,reject_for_now,,analyst_company_by_company_review,"rejected because aviation exposure is component-level, generic, weak, or duplicated by stronger retained peers","*ST观典: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms.","Reject for now. *ST观典: *ST观典: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms. triage 48.10; moat 39.32; technology 62.00; market 37.18; quality 43.87; governance 70.81.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688287,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,603261,*ST立航,reject,reject_for_now,,analyst_company_by_company_review,"rejected because aviation exposure is component-level, generic, weak, or duplicated by stronger retained peers","*ST立航: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms.","Reject for now. *ST立航: *ST立航: The company has aviation, drone, MRO, machining, component, navigation, or related equipment exposure, but the evidence does not show enough system-level control, certification scarcity, or category leadership versus retained aircraft, avionics, engine-control, material, and forging platforms. triage 45.99; moat 39.97; technology 52.29; market 39.37; quality 42.52; governance 67.32.","Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603261,2026-06-10T00:00:00+00:00
国防与装备-航空航天装备-航空装备,600316,洪都航空,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for trainer-aircraft platform exposure,洪都航空 has trainer-aircraft and aviation-product design/manufacturing capability. It is less central than the main aircraft OEMs but still more defensible than generic components.,Watch. 洪都航空: 洪都航空 has trainer-aircraft and aviation-product design/manufacturing capability. It is less central than the main aircraft OEMs but still more defensible than generic components. triage 45.89; moat 45.06; technology 33.65; market 63.00; quality 44.26; governance 66.35.,"Defense-aviation names should be judged by system role and qualification scarcity; not every aircraft-parts company qualifies, but OEMs and critical subsystems deserve a higher retention rate than ordinary manufacturing.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600316,2026-06-10T00:00:00+00:00
