peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
纺织服装-纺织-其他纺织,300658,延江股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary textile or OEM capacity lacks durable pricing power,延江股份主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。,Reject for now. 延江股份: 延江股份主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。 triage 52.24; moat 47.18; technology 52.38; market 61.14; quality 51.00; governance 66.09.,"Reject textile manufacturers unless technical materials, standards, safety certification, or category control are visible.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300658;https://www.yanjan.com,2026-06-09T16:20:25+00:00
纺织服装-纺织-其他纺织,300877,金春股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary textile or OEM capacity lacks durable pricing power,金春股份主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。,Reject for now. 金春股份: 金春股份主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。 triage 52.24; moat 44.00; technology 57.71; market 56.05; quality 47.27; governance 69.64.,"Reject textile manufacturers unless technical materials, standards, safety certification, or category control are visible.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300877;https://www.jcwfb.com,2026-06-09T16:20:25+00:00
纺织服装-纺织-其他纺织,605055,迎丰股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary textile or OEM capacity lacks durable pricing power,迎丰股份主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。,Reject for now. 迎丰股份: 迎丰股份主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。 triage 51.87; moat 46.27; technology 59.10; market 55.86; quality 41.55; governance 65.27.,"Reject textile manufacturers unless technical materials, standards, safety certification, or category control are visible.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605055;https://www.zj-yfkj.com,2026-06-09T16:20:25+00:00
纺织服装-纺织-其他纺织,300819,聚杰微纤,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary textile or OEM capacity lacks durable pricing power,聚杰微纤主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。,Reject for now. 聚杰微纤: 聚杰微纤主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。 triage 51.76; moat 41.27; technology 59.05; market 45.68; quality 55.91; governance 69.36.,"Reject textile manufacturers unless technical materials, standards, safety certification, or category control are visible.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300819;https://www.jujie.com,2026-06-09T16:20:25+00:00
纺织服装-纺织-其他纺织,605003,众望布艺,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary textile or OEM capacity lacks durable pricing power,众望布艺主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。,Reject for now. 众望布艺: 众望布艺主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。 triage 51.53; moat 40.82; technology 58.62; market 46.05; quality 59.64; governance 70.18.,"Reject textile manufacturers unless technical materials, standards, safety certification, or category control are visible.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605003;https://www.zw-fabric.com,2026-06-09T16:20:25+00:00
纺织服装-纺织-其他纺织,603307,扬州金泉,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary textile or OEM capacity lacks durable pricing power,扬州金泉主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。,Reject for now. 扬州金泉: 扬州金泉主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。 triage 51.50; moat 42.18; technology 53.76; market 53.14; quality 56.18; governance 69.09.,"Reject textile manufacturers unless technical materials, standards, safety certification, or category control are visible.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603307;https://www.yz-jinquan.com,2026-06-09T16:20:25+00:00
纺织服装-纺织-其他纺织,603665,康隆达,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for special protective gloves and UHMWPE fiber exposure,康隆达在防切割、防化、耐高温等特种防护手套及超高分子量聚乙烯纤维方向有技术属性，但规模和治理仍需跟踪。,Watch. 康隆达: 康隆达在防切割、防化、耐高温等特种防护手套及超高分子量聚乙烯纤维方向有技术属性，但规模和治理仍需跟踪。 triage 51.42; moat 45.82; technology 53.86; market 60.59; quality 42.73; governance 65.00.,Boundary retain special protective textile niches when functional safety requirements and materials capability are visible.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603665;https://www.kanglongda.com.cn,2026-06-09T16:20:25+00:00
纺织服装-纺织-其他纺织,603073,彩蝶实业,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary textile or OEM capacity lacks durable pricing power,彩蝶实业主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。,Reject for now. 彩蝶实业: 彩蝶实业主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。 triage 50.71; moat 41.73; technology 57.19; market 47.50; quality 56.09; governance 68.82.,"Reject textile manufacturers unless technical materials, standards, safety certification, or category control are visible.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603073;https://www.chinacaidie.com,2026-06-09T16:20:25+00:00
纺织服装-纺织-其他纺织,605180,华生科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary textile or OEM capacity lacks durable pricing power,华生科技主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。,Reject for now. 华生科技: 华生科技主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。 triage 49.13; moat 39.45; technology 59.57; market 38.95; quality 48.64; governance 69.91.,"Reject textile manufacturers unless technical materials, standards, safety certification, or category control are visible.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605180;https://cn.huashengflex.com,2026-06-09T16:20:25+00:00
纺织服装-纺织-其他纺织,603908,牧高笛,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary textile or OEM capacity lacks durable pricing power,牧高笛主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。,Reject for now. 牧高笛: 牧高笛主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。 triage 48.00; moat 43.09; technology 52.33; market 47.50; quality 47.91; governance 65.82.,"Reject textile manufacturers unless technical materials, standards, safety certification, or category control are visible.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603908;https://www.mobigarden.com.cn,2026-06-09T16:20:25+00:00
纺织服装-纺织-其他纺织,000955,欣龙控股,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary textile or OEM capacity lacks durable pricing power,欣龙控股主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。,Reject for now. 欣龙控股: 欣龙控股主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。 triage 45.64; moat 40.36; technology 51.00; market 40.41; quality 40.09; governance 68.00.,"Reject textile manufacturers unless technical materials, standards, safety certification, or category control are visible.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000955;https://www.xinlong-holding.com,2026-06-09T16:20:25+00:00
纺织服装-纺织-其他纺织,600232,金鹰股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary textile or OEM capacity lacks durable pricing power,金鹰股份主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。,Reject for now. 金鹰股份: 金鹰股份主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。 triage 45.33; moat 46.36; technology 34.90; market 54.45; quality 43.73; governance 66.91.,"Reject textile manufacturers unless technical materials, standards, safety certification, or category control are visible.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600232;https://www.cn-goldeneagle.com,2026-06-09T16:20:25+00:00
纺织服装-纺织-其他纺织,300163,先锋新材,reject,reject_for_now,,analyst_company_by_company_review,rejected because ordinary textile or OEM capacity lacks durable pricing power,先锋新材主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。,Reject for now. 先锋新材: 先锋新材主要是普通纺织、印染、面料、OEM、家居布艺、户外用品或弱品牌，技术和品牌壁垒不足以抵御新增产能与价格竞争。 triage 42.36; moat 37.00; technology 34.48; market 39.91; quality 49.18; governance 70.45.,"Reject textile manufacturers unless technical materials, standards, safety certification, or category control are visible.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300163;https://www.aplus.cn,2026-06-09T16:20:25+00:00
