peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
文化传媒-营销服务-营销服务,002115,三维通信,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,communications business should be reviewed elsewhere if material; digital marketing here lacks independent moat.,Rejected for now. 三维通信: communications business should be reviewed elsewhere if material; digital marketing here lacks independent moat. triage 53.87; moat 47.85; technology 55.35; market 66.27; quality 47.62; governance 67.54.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002115;https://www.sunwave.com.cn,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,300063,天龙集团,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,internet marketing plus ink/chemical legacy business is mixed and lacks a durable platform advantage.,Rejected for now. 天龙集团: internet marketing plus ink/chemical legacy business is mixed and lacks a durable platform advantage. triage 51.99; moat 46.31; technology 47.74; market 65.65; quality 52.08; governance 68.00.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300063;https://www.tloongroup.com,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,300242,佳云科技,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,internet marketing service model is project and media-buying dependent.,Rejected for now. 佳云科技: internet marketing service model is project and media-buying dependent. triage 51.21; moat 45.85; technology 55.00; market 51.35; quality 48.92; governance 70.54.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300242;https://www.kaisacloud.com,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,002400,省广集团,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,large legacy advertising group has scale but no sufficiently hard barrier in a low-margin competitive sector.,Rejected for now. 省广集团: large legacy advertising group has scale but no sufficiently hard barrier in a low-margin competitive sector. triage 50.57; moat 49.62; technology 40.22; market 70.69; quality 48.08; governance 66.85.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002400;https://www.gimc.cn,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,300781,因赛集团,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,brand strategy and marketing service capability remains people/project driven.,Rejected for now. 因赛集团: brand strategy and marketing service capability remains people/project driven. triage 50.15; moat 43.92; technology 56.70; market 43.19; quality 54.92; governance 70.31.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300781;https://www.gdinsight.com,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,000676,智度股份,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"media, digital marketing, blockchain, and metaverse mix lacks one durable hard-to-copy platform.","Rejected for now. 智度股份: media, digital marketing, blockchain, and metaverse mix lacks one durable hard-to-copy platform. triage 50.00; moat 43.54; technology 42.13; market 63.46; quality 57.92; governance 70.77.","Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000676;https://www.genimous.com,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,300058,蓝色光标,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated peer-group rules.,"large marketing-technology and global advertising-service platform with AI/data-tooling efforts and overseas campaign scale, but agency economics cap conviction.","Retained after boundary review. 蓝色光标: large marketing-technology and global advertising-service platform with AI/data-tooling efforts and overseas campaign scale, but agency economics cap conviction. triage 50.00; moat 50.00; technology 34.87; market 75.00; quality 45.38; governance 65.92.","Boundary-retain only marketing-technology or global advertising platforms with differentiated overseas media access, data/algorithm tooling, scaled client base, or AI-enabled workflow capability beyond project execution.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300058;https://www.bluefocusgroup.com,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,605168,三人行,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,integrated marketing service experience is useful but replicable and client-project dependent.,Rejected for now. 三人行: integrated marketing service experience is useful but replicable and client-project dependent. triage 49.79; moat 42.77; technology 41.09; market 62.23; quality 54.23; governance 69.38.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605168;https://www.topsrx.com,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,603598,引力传媒,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"digital/entertainment marketing lacks durable traffic, IP, or platform control.","Rejected for now. 引力传媒: digital/entertainment marketing lacks durable traffic, IP, or platform control. triage 48.46; moat 48.08; technology 35.00; market 64.08; quality 48.23; governance 65.46.","Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603598;https://www.yinlimedia.com,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,300612,宣亚国际,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,communication and digital marketing service model is not sufficiently differentiated.,Rejected for now. 宣亚国际: communication and digital marketing service model is not sufficiently differentiated. triage 47.44; moat 39.77; technology 52.78; market 40.88; quality 50.77; governance 70.08.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300612;https://www.shunyagroup.com,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,300071,福石控股,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,restructuring marketing company with consulting/public-relations roots lacks durable moat evidence.,Rejected for now. 福石控股: restructuring marketing company with consulting/public-relations roots lacks durable moat evidence. triage 46.50; moat 44.31; technology 48.17; market 43.35; quality 50.31; governance 65.23.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300071;https://www.fidsolid.com,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,603729,ST龙韵,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,ST status and marketing/content mix prevent first-pass inclusion.,Rejected for now. ST龙韵: ST status and marketing/content mix prevent first-pass inclusion. triage 46.07; moat 39.38; technology 53.52; market 38.42; quality 46.31; governance 66.62.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603729;https://www.obm.com.cn,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,300061,旗天科技,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,digital-life marketing and travel information services are not enough to overcome low-barrier service economics.,Rejected for now. 旗天科技: digital-life marketing and travel information services are not enough to overcome low-barrier service economics. triage 45.04; moat 41.15; technology 44.00; market 41.00; quality 47.85; governance 67.08.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300061;https://www.qt300061.com,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,603825,ST华扬,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,ST status and advertising-service model prevent inclusion.,Rejected for now. ST华扬: ST status and advertising-service model prevent inclusion. triage 43.79; moat 46.46; technology 40.39; market 45.15; quality 38.00; governance 65.00.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603825;https://www.hylink.com,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,000607,华媒控股,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,local media operating assets have limited growth and weak platform economics versus retained official/network media names.,Rejected for now. 华媒控股: local media operating assets have limited growth and weak platform economics versus retained official/network media names. triage 43.53; moat 40.08; technology 38.65; market 44.54; quality 47.00; governance 67.31.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000607,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,600358,国旅联合,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,tourism/culture investment profile is outside durable marketing-service moat.,Rejected for now. 国旅联合: tourism/culture investment profile is outside durable marketing-service moat. triage 41.87; moat 38.54; technology 38.00; market 43.92; quality 45.38; governance 65.69.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600358;https://www.cutc.com.cn,2026-06-09T15:43:46+00:00
文化传媒-营销服务-营销服务,300291,百纳千成,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,film/content plus marketing/IP story is hit-driven and lacks durable platform control.,Rejected for now. 百纳千成: film/content plus marketing/IP story is hit-driven and lacks durable platform control. triage 40.79; moat 37.00; technology 39.00; market 35.00; quality 45.85; governance 69.15.,"Reject broad marketing agencies, livestream/e-commerce operators, PR/event providers, legacy ad companies, ST cases, and content/IP stories when the moat is mainly relationships, execution labor, or media resale rather than hard platform control.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300291;https://www.bainaqiancheng.com,2026-06-09T15:43:46+00:00
