signal_date,security_code,security_name,pv,signal_close,intrinsic_value,ma20,ma60,band_available_at,activation_date,anchor_date,stop_anchor,stop_line,qualification,rank,eligible_count,execution_date,execution_close,price_history_end,target_1y,end_1y,status_1y,end_close_1y,return_1y,target_3y,end_3y,status_3y,end_close_3y,return_3y,ma60_break_date
2018-06-19,000651,格力电器,1.0402,47.33,45.5023,47.59350000000005,47.488,2018-04-27,2010-07-28,2010-07-29,0.27216666666667666,0.27216666666667666,continued_below_ma20,3,3,2018-06-20,47.88,2026-08-07,2019-06-20,2019-06-20,complete,54.0,0.14250469924812204,2021-06-20,2021-06-21,complete,51.11,0.15299456779998377,2018-06-19
2018-06-26,002128,电投能源,0.7194,9.18,12.7614,9.1315,9.103166666666725,2018-04-24,2014-07-22,2014-07-23,5.932500000000049,5.932500000000049,continued,2,4,2018-06-27,9.12,2026-08-07,2019-06-27,2019-06-27,complete,8.74,-0.04166666666666552,2021-06-27,2021-06-28,complete,10.59,0.2818385336011553,2018-06-28
2018-08-03,600309,万华化学,1.0,48.51,48.5108,50.42900000000005,45.253000000000014,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-06,47.05,2026-08-07,2019-08-06,2019-08-06,complete,41.85,-0.06437393781761946,2021-08-06,2021-08-06,complete,112.5,1.6204397636883514,2018-09-03
2018-09-13,002152,广电运通,0.9766,5.94,6.0823,5.6785000000000085,5.650999999999995,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,3,3,2018-09-14,5.93,2026-08-07,2019-09-14,2019-09-16,complete,7.55,0.2961274934293485,2021-09-14,2021-09-14,complete,10.51,0.8444951775696834,2018-10-16
2018-12-21,600690,海尔智家,1.0382,13.85,13.3403,14.038000000000002,14.021166666666675,2018-10-31,2016-05-18,2016-05-19,7.658833333333335,7.658833333333335,continued_below_ma20,1,1,2018-12-24,13.89,2026-08-07,2019-12-24,2019-12-24,complete,19.41,0.4297838034343424,2021-12-24,2021-12-24,complete,28.99,1.2131427791089964,2018-12-21
2018-12-27,000338,潍柴动力,0.5342,7.63,14.2823,7.684500000000005,7.669499999999994,2018-10-31,2016-07-15,2016-07-18,3.138666666666659,3.138666666666659,continued_below_ma20,1,1,2018-12-28,7.7,2026-08-07,2019-12-28,2019-12-30,complete,15.65,1.105154868859818,2021-12-28,2021-12-28,complete,18.52,1.5929664493853677,2018-12-27
2018-12-28,600066,宇通客车,0.6618,11.85,17.9053,11.829000000000047,11.827833333333311,2018-10-29,2012-12-24,2012-12-25,3.694135802469117,3.694135802469117,continued,2,3,2019-01-02,11.9,2026-08-07,2020-01-02,2020-01-02,complete,14.42,0.2568117209709162,2022-01-02,2022-01-04,complete,11.01,0.07774337215983196,2019-01-29
2019-01-14,600660,福耀玻璃,0.9438,22.33,23.6587,22.331500000000005,22.312833333333327,2018-10-26,2012-11-30,2012-12-03,2.6939999999999844,2.6939999999999844,continued_below_ma20,3,3,2019-01-15,22.53,2026-08-07,2020-01-15,2020-01-15,complete,25.79,0.18402358213683212,2022-01-15,2022-01-17,complete,48.75,1.3382981626341572,2019-05-06
2019-04-02,002466,天齐锂业,0.4909,37.33,76.037,37.119000000000085,33.20766666666667,2019-03-29,2019-04-02,,,,initial,1,8,2019-04-03,37.25,2026-08-07,2020-04-03,2020-04-03,complete,20.08,-0.3472600878808825,2022-04-03,2022-04-06,complete,81.62,1.6532187065319897,2019-04-23
2019-05-09,600585,海螺水泥,0.6509,37.72,57.9483,40.94399999999997,38.00250000000002,2019-04-27,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,3,8,2019-05-10,38.99,2026-08-07,2020-05-10,2020-05-11,complete,61.95,0.6568483967002248,2022-05-10,2022-05-10,complete,38.76,0.1265627048701452,2019-05-09
2019-07-03,600016,民生银行,0.9784,6.46,6.6024,6.3289999999999935,6.315166666666659,2019-04-30,2019-07-03,,,,initial,2,2,2019-07-04,6.44,2026-08-07,2020-07-04,2020-07-06,complete,6.44,0.056650246305421925,2022-07-04,2022-07-04,complete,3.7,-0.2846149828078207,2019-08-05
2019-07-05,601225,陕西煤业,0.7554,9.28,12.2848,9.041500000000005,9.011333333333335,2019-04-27,2016-06-27,2016-06-28,4.078666666666668,4.078666666666668,continued,2,5,2019-07-08,9.14,2026-08-07,2020-07-08,2020-07-08,complete,8.37,-0.049904266958423316,2022-07-08,2022-07-08,complete,20.03,1.7335005361747577,2019-08-29
2019-09-16,002128,电投能源,0.5716,8.71,15.2367,8.414500000000002,8.384500000000061,2019-08-23,2014-07-22,2014-07-23,5.932500000000049,5.932500000000049,continued,1,6,2019-09-17,8.52,2026-08-07,2020-09-17,2020-09-17,complete,9.82,0.27234267565363757,2022-09-17,2022-09-19,complete,13.64,0.9046930564461135,2019-09-23
2019-10-09,600309,万华化学,0.6596,43.59,66.0835,45.65300000000007,43.80150000000002,2019-08-21,2012-12-20,2012-12-21,5.875416666666679,5.875416666666679,continued_below_ma20,3,8,2019-10-10,44.24,2026-08-07,2020-10-10,2020-10-12,complete,77.2,0.7966199212762592,2022-10-10,2022-10-10,complete,89.93,1.1859063387276185,2019-10-09
2020-02-13,600066,宇通客车,0.8682,14.06,16.1947,14.769500000000045,14.515833333333312,2019-10-29,2012-12-24,2012-12-25,3.194135802469117,3.194135802469117,continued_below_ma20,3,6,2020-02-14,14.08,2026-08-07,2021-02-14,2021-02-18,complete,15.68,0.20461972667854855,2023-02-14,2023-02-14,complete,8.41,-0.2880587542990506,2020-02-13
2020-02-14,600566,济川药业,0.8688,25.45,29.2942,25.422499999999964,23.783833333333277,2019-10-26,2020-01-14,2020-01-15,23.60049999999994,23.60049999999994,continued,3,6,2020-02-17,25.64,2026-08-07,2021-02-17,2021-02-18,complete,19.93,-0.1753916173470289,2023-02-17,2023-02-17,complete,29.0,0.2647539714031706,2020-02-28
2020-03-05,000338,潍柴动力,0.9385,15.26,16.2604,14.559500000000007,14.54766666666665,2019-10-31,2016-07-15,2016-07-18,2.7086666666666592,2.7086666666666592,continued,2,4,2020-03-06,14.86,2026-08-07,2021-03-06,2021-03-08,complete,20.25,0.3870196043667995,2023-03-06,2023-03-06,complete,12.18,-0.12429910974554681,2020-03-09
2020-05-11,603156,养元饮品,0.9113,27.34,30.0007,26.037,26.03600000000004,2020-04-18,2020-05-11,,,,initial,2,2,2020-05-12,27.35,2026-08-07,2021-05-12,2021-05-12,complete,26.38,0.24654301649560129,2023-05-12,2023-05-12,complete,27.45,0.47554260421963157,2020-08-26
2020-05-13,000423,东阿阿胶,0.8874,31.74,35.7667,29.150500000000065,29.117999999999988,2019-10-31,2020-05-13,,,,initial,3,4,2020-05-14,32.12,2026-08-07,2021-05-14,2021-05-14,complete,34.06,0.06690763476868189,2023-05-14,2023-05-15,complete,49.35,0.5908450897690041,2020-07-16
2020-05-22,600585,海螺水泥,0.8061,56.99,70.6963,59.47199999999997,57.0826666666667,2020-04-28,2016-07-15,2016-07-18,11.298,11.298,continued_below_ma20,3,10,2020-05-25,56.71,2026-08-07,2021-05-25,2021-05-25,complete,49.67,-0.0920164081169037,2023-05-25,2023-05-25,complete,25.6,-0.4755959497285761,2020-05-22
2020-05-28,601088,中国神华,0.5861,16.44,28.051,16.005999999999958,15.973999999999997,2020-04-25,2014-05-12,2014-05-13,9.700333333333326,9.700333333333326,continued,2,14,2020-05-29,16.38,2026-08-07,2021-05-29,2021-05-31,complete,19.98,0.32497687117810337,2023-05-29,2023-05-29,complete,29.45,1.3422254744964688,2020-06-15
2020-06-12,002466,天齐锂业,0.4598,23.41,50.9187,20.16700000000008,19.84116666666667,2019-10-23,2020-06-12,,,,initial,2,20,2020-06-15,25.63,2026-08-07,2021-06-15,2021-06-15,complete,48.99,0.9114319157237616,2023-06-15,2023-06-15,complete,75.86,1.9598127194693733,2020-08-20
2020-08-26,601225,陕西煤业,0.6303,7.8,12.3744,7.877000000000006,7.524333333333335,2020-08-26,2016-06-27,2016-06-28,3.388666666666668,3.388666666666668,continued_below_ma20,3,12,2020-08-27,7.98,2026-08-07,2021-08-27,2021-08-27,complete,11.74,0.584563528281203,2023-08-27,2023-08-28,complete,16.98,1.7635240437770356,2020-12-14
2020-09-11,600897,厦门空港,0.8139,17.71,21.7588,18.254999999999963,18.095883333333354,2020-08-28,2013-08-27,2013-08-28,7.134166666666663,7.134166666666663,continued_below_ma20,3,5,2020-09-14,17.78,2026-08-07,2021-09-14,2021-09-14,complete,16.11,-0.08449997192924674,2023-09-14,2023-09-14,complete,13.26,0.06941622327802932,2020-09-11
2020-10-12,601916,浙商银行,0.9679,4.28,4.4218,4.211,4.20366666666667,2020-08-29,2020-07-07,2020-07-08,3.80133333333334,3.80133333333334,continued,3,3,2020-10-13,4.24,2026-08-07,2021-10-13,2021-10-13,complete,3.56,-0.12303502553945578,2023-10-13,2023-10-13,complete,2.51,-0.29762194680898,2020-10-26
2020-11-09,002128,电投能源,0.5556,10.6,19.077,10.310999999999998,10.304500000000065,2020-10-27,2014-07-22,2014-07-23,5.132500000000048,5.132500000000048,continued,1,6,2020-11-10,10.58,2026-08-07,2021-11-10,2021-11-10,complete,11.48,0.1285122551663218,2023-11-10,2023-11-10,complete,13.49,0.42595992822487894,2020-12-14
2021-01-06,601169,北京银行,0.8621,4.85,5.6255,4.823999999999991,4.816166666666669,2020-10-31,2020-06-19,2020-06-22,4.561500000000004,4.561500000000004,continued,3,5,2021-01-07,4.84,2026-08-07,2022-01-07,2022-01-07,complete,4.53,-0.00233857052038855,2024-01-07,2024-01-08,complete,4.65,0.17880461431971173,2021-01-11
2021-01-14,600000,浦发银行,0.8919,9.87,11.0666,9.692999999999984,9.69266666666665,2020-10-31,2013-08-29,2013-08-30,3.285431235431232,3.285431235431232,continued,3,3,2021-01-15,9.92,2026-08-07,2022-01-15,2022-01-17,complete,8.57,-0.09266699037324855,2024-01-15,2024-01-15,complete,6.51,-0.23950422470882982,2021-01-25
2021-03-02,601988,中国银行,0.9397,3.22,3.4266,3.2050000000000085,3.20366666666666,2020-10-31,2014-04-04,2014-04-08,1.2410000000000012,1.2410000000000012,continued,3,5,2021-03-03,3.27,2026-08-07,2022-03-03,2022-03-03,complete,3.15,0.023356752990361995,2024-03-03,2024-03-04,complete,4.51,0.6699299432300372,2021-04-26
2021-03-03,601328,交通银行,0.8175,4.62,5.6511,4.5405000000000015,4.531500000000003,2020-10-31,2014-05-28,2014-05-29,1.7810666666666726,1.7810666666666726,continued,2,7,2021-03-04,4.61,2026-08-07,2022-03-04,2022-03-04,complete,4.9,0.1382851208587499,2024-03-04,2024-03-04,complete,6.26,0.6730139612577002,2021-06-15
2021-03-11,600016,民生银行,0.7879,5.23,6.6378,5.19949999999999,5.182499999999996,2020-10-31,2021-03-11,,,,initial,2,8,2021-03-12,5.26,2026-08-07,2022-03-12,2022-03-14,complete,3.74,-0.2548633233994436,2024-03-12,2024-03-12,complete,4.02,-0.1035797220411313,2021-03-19
2021-06-21,601088,中国神华,0.7041,19.46,27.6383,20.123499999999957,19.815999999999995,2021-04-24,2014-05-12,2014-05-13,8.440333333333326,8.440333333333326,continued_below_ma20,2,8,2021-06-22,19.42,2026-08-07,2022-06-22,2022-06-22,complete,30.73,0.7449389269519813,2024-06-22,2024-06-24,complete,44.25,1.9742568306885202,2021-06-21
2021-08-02,000338,潍柴动力,0.9896,18.83,19.0286,17.444500000000023,17.417166666666642,2021-04-30,2016-07-15,2016-07-18,2.422666666666659,2.422666666666659,continued,1,1,2021-08-03,19.1,2026-08-07,2022-08-03,2022-08-03,complete,11.51,-0.38375730932278596,2024-08-03,2024-08-05,complete,12.87,-0.2582858008281017,2021-09-14
2021-08-27,601225,陕西煤业,0.8332,11.74,14.0895,11.032000000000005,11.027999999999999,2021-04-30,2016-06-27,2016-06-28,2.5886666666666676,2.5886666666666676,continued,2,2,2021-08-30,12.46,2026-08-07,2022-08-30,2022-08-30,complete,21.94,0.8795129937517439,2024-08-30,2024-08-30,complete,24.66,1.5082652083728418,2021-10-28
2021-08-31,600585,海螺水泥,0.5193,39.96,76.9461,40.656499999999916,40.57133333333337,2021-08-28,2016-07-15,2016-07-18,7.178,7.178,continued_below_ma20,1,5,2021-09-01,43.16,2026-08-07,2022-09-01,2022-09-01,complete,31.6,-0.2173614683352355,2024-09-01,2024-09-02,complete,20.86,-0.4291542466690098,2021-08-31
2021-09-13,600897,厦门空港,0.7751,16.39,21.1461,16.087499999999984,16.03826666666669,2021-08-31,2013-08-27,2013-08-28,6.961166666666663,6.961166666666663,continued,3,9,2021-09-14,16.11,2026-08-07,2022-09-14,2022-09-14,complete,14.97,-0.06205571460299619,2024-09-14,2024-09-18,complete,12.74,0.1448467598382408,2021-09-29
2021-12-24,002128,电投能源,0.8121,16.58,20.417,14.789999999999992,13.595666666666734,2021-10-26,2014-07-22,2014-07-23,4.732500000000048,4.732500000000048,continued,3,6,2021-12-27,16.43,2026-08-07,2022-12-27,2022-12-27,complete,12.46,-0.21413410531063948,2024-12-27,2024-12-27,complete,19.66,0.3276635447436995,2022-03-08
2022-02-28,601169,北京银行,0.7538,4.51,5.9827,4.58249999999999,4.510000000000001,2021-10-30,2020-06-19,2020-06-22,4.261500000000004,4.261500000000004,continued_below_ma20,2,16,2022-03-01,4.54,2026-08-07,2023-03-01,2023-03-01,complete,4.35,0.02873810891910944,2025-03-01,2025-03-03,complete,5.85,0.6007479328097525,2022-02-28
2022-03-09,601328,交通银行,0.7435,4.7,6.3217,4.885500000000003,4.749333333333336,2021-10-30,2014-05-28,2014-05-29,1.4640666666666726,1.4640666666666726,continued_below_ma20,3,13,2022-03-10,4.72,2026-08-07,2023-03-10,2023-03-10,complete,4.99,0.13808856297486694,2025-03-10,2025-03-10,complete,7.1,0.8646545536842283,2022-03-09
2022-03-16,601988,中国银行,0.7814,3.07,3.9287,3.122000000000008,3.108999999999993,2021-10-30,2014-04-04,2014-04-08,1.0440000000000011,1.0440000000000011,continued_below_ma20,3,7,2022-03-17,3.06,2026-08-07,2023-03-17,2023-03-17,complete,3.48,0.22103267973856178,2025-03-17,2025-03-17,complete,5.37,1.1491367464209046,2022-03-16
2022-04-08,601288,农业银行,0.7177,3.1,4.3193,3.0039999999999996,3.0005000000000055,2022-03-31,2014-04-08,2014-04-09,0.9608333333333337,0.9608333333333337,continued,3,6,2022-04-11,3.07,2026-08-07,2023-04-11,2023-04-11,complete,3.21,0.12394703299816179,2025-04-11,2025-04-11,complete,5.13,1.0626545055313237,2022-05-17
2022-05-26,601398,工商银行,0.7671,4.65,6.0617,4.692999999999998,4.687666666666671,2022-04-30,2014-04-14,2014-04-15,1.3869333333333347,1.3869333333333347,continued_below_ma20,3,7,2022-05-27,4.67,2026-08-07,2023-05-27,2023-05-29,complete,4.85,0.10608379190663664,2025-05-27,2025-05-27,complete,7.06,0.8450606099335667,2022-05-26
2022-05-27,600309,万华化学,0.7793,83.51,107.1585,81.16449999999989,81.10616666666668,2022-04-26,2012-12-20,2012-12-21,0.7754166666666791,0.7754166666666791,continued,3,7,2022-05-30,85.34,2026-08-07,2023-05-30,2023-05-30,complete,83.08,-0.008427034129554145,2025-05-30,2025-05-30,complete,54.14,-0.3278847672803531,2022-07-22
2022-06-02,000651,格力电器,0.8072,31.52,39.0487,32.65300000000005,32.023666666666706,2022-04-30,2010-07-28,2010-07-29,-8.027833333333323,-8.027833333333323,continued_below_ma20,3,7,2022-06-06,31.7,2026-08-07,2023-06-06,2023-06-06,complete,34.09,0.17791427183531128,2025-06-06,2025-06-06,complete,44.87,0.726599588567038,2022-06-02
2022-06-06,601825,沪农商行,0.5496,6.49,11.8079,6.369000000000001,6.367333333333329,2022-04-30,2022-06-06,,,,initial,1,8,2022-06-07,6.53,2026-08-07,2023-06-07,2023-06-07,complete,5.88,-0.05645639924675605,2025-06-07,2025-06-09,complete,10.22,0.9095170519601425,2022-08-02
2022-06-15,600176,中国巨石,0.8528,16.71,19.5945,16.167499999999983,15.474833333333333,2022-04-26,2020-05-20,2020-05-21,6.7627821522309794,6.7627821522309794,continued,3,9,2022-06-16,16.49,2026-08-07,2023-06-16,2023-06-16,complete,14.6,-0.08067189917317896,2025-06-16,2025-06-16,complete,11.13,-0.26845733381831416,2022-07-08
2022-06-17,600066,宇通客车,0.8703,8.16,9.3761,8.226500000000051,7.7136666666666525,2022-04-27,2012-12-24,2012-12-25,1.194135802469117,1.194135802469117,continued_below_ma20,3,8,2022-06-20,8.16,2026-08-07,2023-06-20,2023-06-20,complete,13.43,0.7787762520193859,2025-06-20,2025-06-20,complete,24.64,2.6662436116507853,2022-07-15
2022-06-22,601077,渝农商行,0.7344,3.91,5.3241,3.8974999999999995,3.8953333333333298,2022-04-29,2022-06-22,,,,initial,3,11,2022-06-23,3.96,2026-08-07,2023-06-23,2023-06-26,complete,3.79,0.022561317784892898,2025-06-23,2025-06-23,complete,7.5,1.378934685690945,2022-07-06
2022-06-28,600015,华夏银行,0.7615,5.17,6.7889,5.106500000000006,5.104666666666674,2022-04-30,2022-06-28,,,,initial,3,14,2022-06-29,5.19,2026-08-07,2023-06-29,2023-06-29,complete,5.4,0.11453252250897306,2025-06-29,2025-06-30,complete,7.91,0.8231548962687738,2022-07-14
2022-08-22,600919,江苏银行,0.8589,6.88,8.0104,6.992000000000003,6.895833333333332,2022-04-29,2022-07-01,2022-07-04,6.725166666666663,6.725166666666663,continued_below_ma20,3,4,2022-08-23,6.9,2026-08-07,2023-08-23,2023-08-23,complete,7.05,0.09346550973440348,2025-08-23,2025-08-25,complete,11.07,0.9178160965794513,2022-08-22
2022-08-24,002833,弘亚数控,0.9202,16.32,17.7349,16.393999999999995,15.970261904761877,2022-04-30,2022-07-28,2022-07-29,15.271952380952355,15.271952380952355,continued_below_ma20,3,3,2022-08-25,16.45,2026-08-07,2023-08-25,2023-08-25,complete,16.31,0.015110311355541972,2025-08-25,2025-08-25,complete,17.87,0.23757233606867567,2022-08-30
2022-08-31,601225,陕西煤业,1.0192,22.0,21.5854,21.135500000000015,20.110666666666674,2022-08-31,2016-06-27,2016-06-28,1.2386666666666675,1.2386666666666675,continued,3,3,2022-09-01,23.51,2026-08-07,2023-09-01,2023-09-01,complete,17.68,-0.15045403236968646,2025-09-01,2025-09-01,complete,20.33,0.09701478003332675,2022-10-13
2022-09-01,601088,中国神华,0.9408,31.11,33.0662,29.72999999999997,29.651833333333336,2022-08-27,2014-05-12,2014-05-13,4.090333333333326,4.090333333333326,continued,3,3,2022-09-02,30.66,2026-08-07,2023-09-02,2023-09-04,complete,29.58,0.05004968678670574,2025-09-02,2025-09-02,complete,38.16,0.5106375073355811,2022-10-24
2022-09-06,601998,中信银行,0.743,4.63,6.2313,4.400500000000007,4.395800000000001,2022-08-26,2022-09-06,,,,initial,3,6,2022-09-07,4.61,2026-08-07,2023-09-07,2023-09-07,complete,5.58,0.2817787418655082,2025-09-07,2025-09-08,complete,7.72,0.9495320617934881,2022-10-25
2022-09-08,600938,中国海油,0.5325,16.17,30.3638,16.00550000000001,15.997499999999999,2022-08-26,2022-09-08,,,,initial,1,8,2022-09-09,16.27,2026-08-07,2023-09-09,2023-09-11,complete,19.5,0.28841602338574246,2025-09-09,2025-09-09,complete,25.95,0.877123003971642,2022-09-26
2022-11-09,600897,厦门空港,0.7383,15.55,21.0618,14.870999999999992,14.826166666666671,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued,2,3,2022-11-10,15.71,2026-08-07,2023-11-10,2023-11-10,complete,12.69,0.13572994796419313,2025-11-10,2025-11-10,complete,17.24,0.6080239425807015,2023-03-20
2022-11-18,603156,养元饮品,0.9453,20.04,21.2003,19.106,18.95350000000003,2022-10-29,2020-05-11,2020-05-12,16.845972222222258,16.845972222222258,continued,3,3,2022-11-21,19.95,2026-08-07,2023-11-21,2023-11-21,complete,23.3,0.24994303941672236,2025-11-21,2025-11-21,complete,26.66,0.6577960749247056,2023-02-08
2022-11-29,000338,潍柴动力,0.5626,10.61,18.8604,10.23800000000003,10.221966666666626,2022-10-31,2016-07-15,2016-07-18,1.723666666666659,1.723666666666659,continued,2,13,2022-11-30,10.73,2026-08-07,2023-11-30,2023-11-30,complete,14.9,0.4304128011519017,2025-11-30,2025-12-01,complete,17.37,0.828252457015829,2022-12-29
2022-12-26,002128,电投能源,0.5341,12.25,22.9337,12.997499999999976,12.8853333333334,2022-10-26,2014-07-22,2014-07-23,4.232500000000048,4.232500000000048,continued_below_ma20,2,25,2022-12-27,12.46,2026-08-07,2023-12-27,2023-12-27,complete,14.55,0.21173588187550663,2025-12-27,2025-12-29,complete,27.29,1.443623735650907,2022-12-26
2023-04-04,000933,神火股份,0.6701,17.76,26.5039,17.8125,17.615333333333353,2023-03-28,2014-07-28,2014-07-29,2.939433333333318,2.939433333333318,continued_below_ma20,3,22,2023-04-06,17.43,2026-08-07,2024-04-06,2024-04-08,complete,22.2,0.3652308731691676,2026-04-06,2026-04-07,complete,31.98,1.135372395107081,2023-04-06
2023-04-13,601288,农业银行,0.7076,3.24,4.5788,3.1214999999999993,3.000333333333338,2023-03-31,2014-04-08,2014-04-09,0.7540333333333337,0.7540333333333337,continued,3,19,2023-04-14,3.23,2026-08-07,2024-04-14,2024-04-15,complete,4.37,0.4413598615916947,2026-04-14,2026-04-14,complete,6.76,1.4916574915231844,2023-07-10
2023-04-18,601169,北京银行,0.7295,4.66,6.3881,4.454999999999989,4.353666666666669,2023-04-08,2020-06-19,2020-06-22,3.956500000000004,3.956500000000004,continued,3,20,2023-04-19,4.71,2026-08-07,2024-04-19,2024-04-19,complete,5.8,0.3201994766207461,2026-04-19,2026-04-20,complete,5.44,0.3741293836496289,2023-06-19
2023-05-09,601166,兴业银行,0.7064,17.56,24.8598,17.183000000000035,16.980833333333333,2023-04-29,2023-05-05,2023-05-08,16.973333333333333,16.973333333333333,continued,3,22,2023-05-10,17.31,2026-08-07,2024-05-10,2024-05-10,complete,17.07,0.060329519922993624,2026-05-10,2026-05-11,complete,17.73,0.261342509858403,2023-05-23
2023-05-23,601916,浙商银行,0.7002,2.93,4.1844,2.973500000000006,2.790000000000003,2023-04-26,2023-04-25,2023-04-26,2.7118333333333364,2.7118333333333364,continued_below_ma20,3,21,2023-05-24,2.89,2026-08-07,2024-05-24,2024-05-24,complete,3.05,0.12018091164209999,2026-05-24,2026-05-25,complete,2.97,0.21024536046545705,2023-06-12
2023-06-06,002466,天齐锂业,0.4043,74.48,184.2179,76.81849999999994,76.57633333333337,2023-04-29,2020-11-20,2020-11-23,21.79766666666667,21.79766666666667,continued_below_ma20,1,21,2023-06-07,73.41,2026-08-07,2024-06-07,2024-06-07,complete,34.0,-0.497793892320464,2026-06-07,2026-06-08,complete,56.2,-0.1698828455414716,2023-06-06
2023-06-29,601328,交通银行,0.7197,5.73,7.9616,5.835000000000008,5.686166666666668,2023-04-29,2014-05-28,2014-05-29,1.1090666666666726,1.1090666666666726,continued_below_ma20,3,8,2023-06-30,5.8,2026-08-07,2024-06-30,2024-07-01,complete,7.54,0.38930018416206047,2026-06-30,2026-06-30,complete,6.43,0.3382333991616002,2023-07-07
2023-06-30,601398,工商银行,0.7361,4.82,6.5479,4.8984999999999985,4.839000000000006,2023-04-29,2014-04-14,2014-04-15,1.0936333333333348,1.0936333333333348,continued_below_ma20,3,7,2023-07-03,4.88,2026-08-07,2024-07-03,2024-07-03,complete,5.89,0.28712356960935326,2026-07-03,2026-07-03,complete,7.04,0.7585611855822607,2023-06-30
2023-08-04,000792,盐湖股份,0.5379,19.85,36.9062,19.511500000000034,19.497333333333305,2023-04-28,2023-08-04,,,,initial,2,29,2023-08-07,19.65,2026-08-07,2024-08-07,2024-08-07,complete,14.54,-0.2600508905852409,2026-08-07,2026-08-07,complete,28.8,0.4656488549618343,2023-08-11
2023-08-28,600176,中国巨石,0.6375,13.95,21.8837,14.391499999999985,14.175999999999991,2023-08-18,2020-05-20,2020-05-21,6.2417821522309795,6.2417821522309795,continued_below_ma20,3,26,2023-08-29,14.15,2026-08-07,2024-08-29,2024-08-29,complete,9.69,-0.29931563172227194,2026-08-29,,forward_incomplete,,,2023-08-28
2023-11-06,600938,中国海油,0.5139,18.8,36.5837,19.89116999999999,19.23915666666666,2023-10-25,2023-02-13,2023-02-14,14.612026666666665,14.612026666666665,continued_below_ma20,2,15,2023-11-07,19.03,2026-08-07,2024-11-07,2024-11-07,complete,27.05,0.48152106716272547,2026-11-07,,forward_incomplete,,,2023-11-06
2023-11-07,601229,上海银行,0.7461,6.06,8.1219,6.1,6.098333333333329,2023-10-27,2023-01-04,2023-01-05,5.468666666666664,5.468666666666664,continued_below_ma20,3,14,2023-11-08,6.03,2026-08-07,2024-11-08,2024-11-08,complete,8.14,0.43713082527437797,2026-11-08,,forward_incomplete,,,2023-11-07
2023-11-21,601939,建设银行,0.8103,6.4,7.8985,6.345999999999999,6.272999999999981,2023-10-27,2012-10-18,2012-10-19,0.5748333333333279,0.5748333333333279,continued,3,11,2023-11-22,6.37,2026-08-07,2024-11-22,2024-11-22,complete,7.84,0.2975681035382518,2026-11-22,,forward_incomplete,,,2023-12-06
2023-12-19,000338,潍柴动力,0.8007,13.56,16.936,14.25550000000003,13.653799999999965,2023-10-31,2016-07-15,2016-07-18,1.339666666666659,1.339666666666659,continued_below_ma20,3,7,2023-12-20,13.4,2026-08-07,2024-12-20,2024-12-20,complete,13.25,0.03446700025771432,2026-12-20,,forward_incomplete,,,2023-12-19
2023-12-22,601988,中国银行,0.8421,3.99,4.738,3.9790000000000116,3.924499999999994,2023-10-31,2014-04-04,2014-04-08,0.5910000000000012,0.5910000000000012,continued,3,6,2023-12-25,4.02,2026-08-07,2024-12-25,2024-12-25,complete,5.51,0.4401791471825418,2026-12-25,,forward_incomplete,,,2024-01-19
2024-01-22,002128,电投能源,0.4264,13.78,32.3179,14.625999999999975,14.210666666666729,2023-10-26,2014-07-22,2014-07-23,3.732500000000048,3.732500000000048,continued_below_ma20,1,21,2024-01-23,13.97,2026-08-07,2025-01-23,2025-01-23,complete,19.17,0.41591377588177436,2027-01-23,,forward_incomplete,,,2024-01-22
2024-04-16,000001,平安银行,0.6134,10.28,16.7595,10.419999999999987,10.082500000000021,2024-03-15,2024-03-15,2024-03-18,9.692666666666685,9.692666666666685,continued_below_ma20,3,41,2024-04-17,10.62,2026-08-07,2025-04-17,2025-04-17,complete,11.06,0.1378815566152043,2027-04-17,,forward_incomplete,,,2024-06-20
2024-06-19,000933,神火股份,0.4433,21.75,49.061,22.970999999999993,21.96783333333336,2024-04-23,2014-07-28,2014-07-29,1.139433333333318,1.139433333333318,continued_below_ma20,1,34,2024-06-20,21.85,2026-08-07,2025-06-20,2025-06-20,complete,16.14,-0.22617939402460907,2027-06-20,,forward_incomplete,,,2024-06-19
2024-07-01,601166,兴业银行,0.7178,17.75,24.7278,17.47150000000004,16.99816666666666,2024-04-26,2024-01-18,2024-01-19,14.769333333333321,14.769333333333321,continued,3,16,2024-07-02,17.92,2026-08-07,2025-07-02,2025-07-02,complete,23.9,0.48303302047756835,2027-07-02,,forward_incomplete,,,2024-07-26
2024-07-15,000063,中兴通讯,0.7158,27.78,38.8075,27.187149999999974,27.122883333333196,2024-04-26,2024-07-11,2024-07-12,27.108333333333196,27.108333333333196,continued,3,17,2024-07-16,28.43,2026-08-07,2025-07-16,2025-07-16,complete,33.24,0.19219828101254355,2027-07-16,,forward_incomplete,,,2024-07-23
2024-07-22,601838,成都银行,0.7172,14.65,20.4261,14.610279999999984,14.504893333333321,2024-04-25,2020-05-27,2020-05-28,4.566436666666668,4.566436666666668,continued,3,19,2024-07-23,14.81,2026-08-07,2025-07-23,2025-07-23,complete,19.77,0.3349088453747473,2027-07-23,,forward_incomplete,,,2024-07-30
